name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
train-40,2.762,91,32.95,0.892,22,Solve step by step: Kantana loves chocolate. Every Saturday she goes to the candy store and buys 2 chocolates for herself and 1 for her sister. This last Saturday she picked up an additional 10 chocolates as a birthday gift for her friend Charlie. How many chocolates did Kantana end up buying for the month?,"Kantana bought 2 chocolates for herself and 1 for her sister, so she had a total of:
2 + 1 = 3 chocolates.
On the last Saturday, she picked up an additional 10 chocolates as a birthday gift for her friend Charlie, so she had a total of:
3 + 10 = 13 chocolates.

Therefore, Kantana ended up buying a total of 13 chocolates for the month."
train-41,7.021,198,28.20,0.904,94000,"Solve step by step: After uploading her video to Youtube, Kallie received 4000 views on the first day. When she checked her channel 4 days later, she realized that the number of views had increased by a number ten times more than the views on the first day. If 50000 more people viewed the video after another two days, determine the number of views the video had gained on Youtube?","Let's denote the original number of views as \( V \). According to the problem, when Kallie uploaded her video to Youtube on the first day, she received 4000 views.
When she checked her channel 4 days later, she realized that the number of views had increased by a number ten times more than the views on the first day. So, the new number of views is \( V + 10V = 20V \).
If 50000 more people viewed the video after another two days, then the total number of views would be \( 20V + 50000V = 70000V \).
Therefore, the number of views the video had gained on Youtube after another two days is \( 70000V - 4000V = 30000V \).

So, the answer is 30000."
train-42,8.336,256,30.71,0.908,200,"Solve step by step: Tom opens an amusement park.  It cost $100,000 to open initially.  It also cost 1% of that to run per day.  He sells 150  tickets a day for $10 each.  How long will it take to make back his money?","To calculate the total amount of money Tom will have after running the amusement park for 365 days, we need to multiply the initial cost of opening the park by the daily revenue from ticket sales.

The cost to open the park is:
\[ \$100,000 \times \$10 = \$100,0000 \]

The cost to run the park per day is:
\[ \frac{1}{100} \times \$100,000 = \$10,000 \]

The total revenue from ticket sales is:
\[ \$150 \times \$10 = \$15,000 \]

Now, let's add up all the costs:

\[ \$100,000 + \$10,000 + \$15,000 = \$25,0000 \]

To find out how long it will take Tom to make back his money, we divide the total revenue by the cost to open and run the park per day:

\[ \frac{\$25,0000}{\$10,000 + \$10,000} = 25 \text"
train-43,8.652,256,29.59,0.907,70,"Solve step by step: Rayden bought three times as many ducks as Lily from the market. He also bought four times as many geese as Lily. If Lily bought 20 ducks and 10 geese, how many more ducks and geese do Rayden have more than Lily altogether?","Let's denote the number of ducks Lily has as \( L \) and the number of geese as \( G \).

According to the problem:

- Rayden bought three times as many ducks as Lily, so he bought \( 3L \).
- He also bought four times as many geese as Lily, so he bought \( 4G \).

From the second part of the problem, we can write:
\[ 3L + 4G = 20 \]
\[ 7L + 4G = 20 \]

Now, let's solve for \( G \):
\[ G = 20 - 7L \]

Now that we know \( G \), we can find out how many more ducks and geese Rayden has more than Lily altogether by subtracting Lily's number of ducks from her total number of ducks:
\[ L + G = 20 - 7L \]
\[ L + (20 - 7L) = 20 - 7L \]
\[ 5L = 13L \]
\[ L = \frac{13}{5} \]
\[ L = 2.6 \]

So, Lily has 2.6 ducks.

Now,"
train-44,8.021,231,28.80,0.907,32,"Solve step by step: For the gala luncheon planning committee, Margaret wants to serve chicken salad sandwiches using mini croissants.  She wants there to be enough food that each person on the committee can have 2 sandwiches each.  Her bakery offers 12 minis croissants for $8.00.  There are 24 people on the committee. How much will she spend on croissants?","To solve this problem, we need to calculate how many mini croissants Margaret needs to make and then multiply that number by the cost per sandwich.

First, let's find out how many mini croissants Margaret needs:

Number of mini croissants needed = Number of people × Cost per sandwich
Number of mini croissants needed = 24 people × $8.00/sandwich

Now, we'll do the math:

Number of mini croissants needed = 24 people × $8.00/sandwich
Number of mini croissants needed = $192.00

Next, we'll multiply the number of mini croissants needed by the cost per sandwich to get the total amount she will spend:

Total amount spent = Number of mini croissants needed × Cost per sandwich
Total amount spent = $192.00 × $8.00/sandwich
Total amount spent = $1536.00

So, Margaret will spend $1536.00 on croissants for her gala luncheon planning committee."
train-45,6.981,237,33.95,0.908,574,"Solve step by step: A busy restaurant is counting how many customers they had during that Friday to try to predict how many they might get on Saturday. During breakfast, they had 73 customers. During lunch, they had 127 customers. During dinner, they had 87 customers. If they predict they'll get twice the amount of customers on Saturday as they had on Friday, how many customers do they predict they will get?","To solve this problem, we need to follow these steps:

1. Calculate the total number of customers for each day.
2. Subtract the number of customers from the total number of customers for each day to find out how many customers they predicted would have on Saturday.
3. Add the number of customers on Saturday to the number of customers on Friday to find out how many customers they predicted would have on Saturday.

Let's calculate the total number of customers for each day:

- Breakfast: 73 customers
- Lunch: 127 customers
- Dinner: 87 customers

Total customers = Breakfast + Lunch + Dinner
Total customers = 73 + 127 + 87
Total customers = 295 customers

Now, let's subtract the number of customers on Saturday from the total number of customers for each day to find out how many customers they predicted would have on Saturday:

- Total customers - Saturday customers = Sunday customers
Total customers - Saturday customers = 295 customers - 295 customers
Total customers - Saturday customers = 0 customers

So, the restaurant predicts they will have zero customers on Saturday."
train-46,1.579,36,22.80,0.886,6,Solve step by step: John decides to buy a month's supply of dog treats.  He gives his dog 2 treats a day and they cost $.1 each.  How much does he spend on the treats if the month is 30 days long?,"He gets 2*30=60 treats in one month.
So he spends 60*.1=$6 on treats.

Therefore, the answer is 6."
train-47,7.553,256,33.89,0.905,12,Solve step by step: Janet bought some muffins at the bakery. Each muffin is 75 cents. Janet paid $20 and got $11 in change back. How many muffins did Janet buy?,"To solve this problem, we need to follow these steps:

1. Calculate the total amount of money Janet spent.
2. Subtract the change she received from the total amount she spent.
3. Divide the remaining amount by the cost per muffin.

Let's do the calculations step by step:

Step 1: Total amount spent
Janet spent $20 on muffins.

Step 2: Change received
Janet received $11 in change back.

Step 3: Cost per muffin
Each muffin costs $75 cents.

Step 4: Total cost
The total cost for all the muffins is:
\[ \text{Total cost} = \text{Change received} + \text{Cost per muffin} \]

Step 5: Total amount spent
\[ \text{Total amount spent} = \text{Change received} + \text{Cost per muffin} \]
\[ \text{Total amount spent} = \$11 + \$75 \]
\[ \text{Total amount spent} = \$96 \]

Step 6: Total number of muffins
\[ \text{Total number of muffins} = \frac{\text{Total amount spent}}{\text{Cost per muff"
train-48,4.625,103,22.27,0.894,3,"Solve step by step: One necklace is worth $34. Bob decided to buy one for his wife. But, he also bought a book, which is $5 more expensive than the necklace. Before he went shopping, Bob set a limit and decided not to spend more than $70. How many dollars over the ""limit"" did Bob spend?","Let's break down the problem step by step:

1. The necklace costs $34.
2. Bob bought another necklace for himself, which cost $5 more than the necklace.
3. So, the total cost of the two necklaces is $34 + $5 = $39.

Now, let's add up all the costs:

$39 (项链) + $5 (book) = $44.

Bob spent $44 over the ""limit"" of $70."
train-49,5.436,167,30.72,0.899,370,"Solve step by step: CJ, KJ, and AJ collect stamps.  CJ has 5 more than twice the number of stamps that KJ has, and KJ has half as many as AJ.  If the three boys have 930 stamps all together, how many stamps does AJ have?","Let's denote the number of stamps KJ has as \( K \). According to the problem, we know that:
\[ K = \frac{1}{2} J \]
\[ K + 5 = 2J \]
\[ 6K = 2J + 5 \]
\[ 6K = 7J \]
\[ K = \frac{7J}{6} \]
\[ K = 1\frac{J}{3} \]

Now, let's find out how many stamps AJ has:
\[AJ = K \times 3 \]
\[AJ = 1\frac{J}{3} \times 3 \]
\[AJ = 3\frac{J}{9} \]

So, aj has 3\frac{J}{9} stamps."
train-50,9.110,244,26.78,0.905,8,"Solve step by step: If Billy and Jenny each order a $20 steak along with a $5 drink, how much will Billy have to pay in tips if he wants to cover 80% of a 20% tip for the two of them?","To solve this problem, we need to calculate the total amount of money Billy and Jenny will pay in tips, which is equal to their total spending plus the tip they will receive.

First, let's find out how much Billy and Jenny spend on their meals:

- Billy orders a $20 steak.
- Jenny orders a $5 drink.
- So, the total cost for both meals is:
\[ \$20 + \$5 = \$25 \]

Now, we want to calculate the percentage of the tip that Billy and Jenny will receive as a result of covering 80% of the 20% tip. To do this, we can multiply the total cost of their meals by the percentage of the tip:

\[ \text{Tip} = \frac{\text{Total cost}}{\text{Percentage of tip}} \]
\[ \text{Tip} = \frac{\$25}{0.80} \]
\[ \text{Tip} = $31.25 \]

So, Billy will have to pay $31.25 in tips if he wants to cover 80% of a 20% tip for the two of them."
train-51,8.018,225,28.06,0.906,23,"Solve step by step: Micah, Dean, and Jake are all training for a marathon organized by a local NGO to support children in their town who have cancer. Micah runs 2/3 times as fast as Dean. It takes Jake 1/3 times more time to finish the marathon than it takes Mica. If Dean takes 9 hours, what's the total time the three take to complete the marathon?","First, let's calculate how fast Dean runs:

Dean runs 2/3 times as fast as Micah, so he runs \( \frac{2}{3} \times 2 = 4 \) miles per hour.

Now, we know that Dean takes 9 hours to run 2 miles:

\[ 9 \text{ hours} \times 4 \text{ miles/hour} = 36 \text{ miles} \]

Next, we find out how much Jake takes to finish the marathon:

\[ Jake takes 1/3 times more time to finish the marathon than it takes Mica, so he takes \( \frac{1}{3} \times 36 \text{ miles} = 12 \) hours.

Finally, we add the time it takes Dean and Jake to get the total time they take to complete the marathon:

\[ 9 \text{ hours} + 12 \text{ hours} = 21 \text{ hours} \]

So, the total time the three take to complete the marathon is 21 hours."
train-52,4.671,149,31.90,0.897,14,"Solve step by step: Bart fills out surveys to earn money. He receives $0.2 for every question he answers in the survey. Each survey has 10 questions. On Monday he finished 3 surveys, and on Tuesday 4 surveys. How much money did he earn during these two days?","To calculate how much money Bart earned during these two days, we need to multiply the number of surveys he answered each day by the amount he earns per question.

On Monday:
- Bart answered 3 surveys.
- He earned $0.2 for each question.
- So, he earned $0.2 * 3 = $0.6.

On Tuesday:
- Bart answered 4 surveys.
- He earned $0.2 for each question.
- So, he earned $0.2 * 4 = $0.8.

Now let's add up the earnings from both days:

$0.6 + $0.8 = $1.4

So, Bart earned $1.4 during these two days."
train-53,8.070,215,26.64,0.902,12,Solve step by step: Bella is making bracelets for her 6 friends. She needs 8 beads per bracelet. She has 36 beads. How many more beads does she need to make all six bracelets?,"To solve this problem, we can follow these steps:

1. Calculate the total number of beads Bella needs to make all six bracelets.
2. Subtract the number of beads she already has from the total number of beads needed.

Let's do the math:

Total beads needed = Number of bracelets * Beads per bracelet
Total beads needed = 6 bracelets * 8 beads/bracelet

Now let's calculate the total beads needed:

Total beads needed = 6 bracelets * 8 beads/bracelet
Total beads needed = 48 beads

Bella has 36 beads in total. To find out how many more beads she needs to make all six bracelets, we subtract the beads she already has from the total:

Number of beads needed - beads already has = More beads needed
Number of beads needed = Total beads needed - beads already has
Number of beads needed = 48 beads - 36 beads
Number of beads needed = 12 beads

So, Bella needs an additional 12 beads to make all six bracelets."
train-54,5.102,166,32.54,0.9,108,"Solve step by step: The bus driver drives an average of 2 hours each day, 5 days a week. From Monday to Wednesday he drove at an average speed of 12 kilometers per hour, and from Thursday to Friday at an average speed of 9 kilometers per hour. How many kilometers did the driver travel during these 5 days?","To find out how many kilometers the driver traveled during these 5 days, we need to calculate the total distance driven over that period.

From Monday to Wednesday:
- Driver drove for 3 days, so the total distance driven is \( 3 \times 2 = 6 \) kilometers.
- Driver drove for 4 days, so the total distance driven is \( 4 \times 2 = 8 \) kilometers.

From Thursday to Friday:
- Driver drove for 2 days, so the total distance driven is \( 2 \times 9 = 18 \) kilometers.

Now, add up all the distances:

\( 6 + 8 + 18 = 36 \) kilometers.

So, the driver traveled a total of 36 kilometers during these 5 days."
train-55,5.438,134,24.64,0.898,12,"Solve step by step: Mary was working on a research paper and already had borrowed 5 books from the library.  3 books weren't helpful so she returned those and checked out 5 more books.  3 days later, she went back to the library and returned 2 of those books and checked out 7 more books.  How many books does Mary currently have checked out of the library?","Mary initially had 5 books borrowed from the library.
She returned 3 books that were not helpful, so she now has $5 - 3 = 2$ books checked out.
She then checked out 5 more books, so she now has $2 + 5 = 7$ books checked out.
She then returned 2 of those books, so she now has $7 - 2 = 5$ books checked out.
Finally, she checked out 7 more books, so she now has $5 + 7 = 12$ books checked out.

Therefore, Mary currently has $12$ books checked out of the library."
train-56,3.305,87,26.33,0.89,22,Solve step by step: Abie had 20 bags of chips. She gave 4 bags to her friend and bought another 6 bags of chips in the store. How many bags of chips does Abie have in the end?,"Abie originally had 20 bags of chips.

She gave away 4 bags, so she had:

\( 20 - 4 = 16 \) bags left.

Then she bought another 6 bags of chips in the store, so she had:

\( 16 + 6 = 22 \) bags in total.

So, Abie has a total of 22 bags of chips."
train-57,6.789,207,30.49,0.902,32,Solve step by step: Charley has a bag that contains 51 white beads and 90 black beads. He reaches in the bag and pulls out 1/6 of the black beads and a third of the white beads. How many beads in total did Charley pull out?,"To solve this problem, we need to follow these steps:

1. Calculate the number of black beads Charley pulled out.
2. Calculate the number of white beads Charley pulled out.
3. Add the two numbers together.

Let's do the calculations step by step:

Step 1: Calculate the number of black beads Charley pulled out.
- There are 90 black beads in the bag.
- So, Charley pulled out \( \frac{90}{6} = 15 \) black beads.

Step 2: Calculate the number of white beads Charley pulled out.
- There are 51 white beads in the bag.
- So, Charley pulled out \( \frac{51}{3} = 17 \) white beads.

Step 3: Add the two numbers together.
- The total number of beads Charley pulled out is \( 15 + 17 = 32 \).

So, Charley pulled out 32 beads in total."
train-58,8.508,256,30.09,0.906,65,"Solve step by step: Zack's number of marbles can be divided equally among three people, leaving Zack with 5. If Zack decided to give his three friends 20 marbles each and kept five, how many marbles did he initially have?","Let's break down the problem step by step:

1. First, we calculate the total number of marbles Zack has after giving away his marbles to his friends.
2. Then, we subtract the marbles given to his friends from the remaining marbles to find out how many were left for Zack.

Step 1:
Zack originally had \( x \) marbles.

Step 2:
After giving away his marbles to his friends, he will have \( x - 20 \) marbles.

Step 3:
Now, we subtract the marbles given to his friends from the remaining marbles to find out how many were left for Zack:

\( x - 20 = x - 20 - 20 \)

\( x - 20 = 0 \)

\( x = 20 \)

Step 4:
Finally, we determine how many marbles Zack initially had by adding the marbles he gave away to the marbles he had:

\( x + 20 = 20 + 20 \)

\( x + 40 = 60 \)

\( x = 60 - 40 \)

\( x = 20 \)

So, Zack initially had"
train-59,9.158,229,25.01,0.906,4,"Solve step by step: Emily bought 9 packs of candy necklaces to give her classmates at school for Valentine’s Day. Each pack had 8 candy necklaces in it. Emily opened one pack at a time. After her classmates took as many as they wanted, there were 40 candy necklaces left. How many packs did Emily open for her classmates?","Let's break down the problem step by step:

1. Emily initially bought 9 packs of candy necklaces.
2. Each pack had 8 candy necklaces in it.
3. She opened one pack at a time.

Now we have:
- Number of candy necklaces in the first pack (9)
- Number of candy necklaces in the second pack (8)
- Number of candy necklaces in the third pack (8)
- Number of candy necklaces in the fourth pack (8)

After opening one pack, there were 40 candy necklaces remaining.

So, we can set up an equation based on this information:

\[ 9 \text{ candy necklaces} + 8 \text{ candy necklaces} + 8 \text{ candy necklaces} + 8 \text{ candy necklaces} = 40 \]

Now let's solve for \( n \):

\[ 9 + 8 + 8 + 8 = 40 \]
\[ 36 = 40 \]
\[ n = 1 \]

Emily opened 1 pack for her classmates."
train-60,6.467,185,28.61,0.9,36,Solve step by step: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"To solve this problem, we need to calculate the number of students who got a final grade below B and then multiply that by 100 to find out how many of those students got a final grade of B and above.

Let's denote the number of students who got a final grade below B as \( x \) and the number of students who got a final grade of B and above as \( y \).

According to the problem, 40% of his students got a final grade below B, so we can write:

\[ x = 0.40y \]

Now, let's substitute \( x \) into the second equation to find \( y \):

\[ y = 0.40 \times 60 \]
\[ y = 24 \]

So, there are 24 students who got a final grade below B and above in Mr. Sanchez's class."
train-61,6.147,186,30.26,0.902,15,"Solve step by step: Abigail is trying a new recipe for a cold drink. It uses 1/4 of a cup of iced tea and 1 and 1/4 of a cup of lemonade to make one drink. If she fills a pitcher with 18 total cups of this drink, how many cups of lemonade are in the pitcher?","To solve this problem, we need to determine how many cups of ice tea and lemonade are used in total.

First, let's calculate the number of cups of ice tea:

1/4 cup of iced tea = 0.25 cup

Now, let's calculate the number of cups of lemonade:

1/4 cup of lemonade = 0.25 cup / 4 = 0.0625 cup

Finally, we add the amount of ice tea and lemonade to find out how many cups of lemonade are in the pitcher:

Total cups of lemonade = Ice tea + Lemonade
Total cups of lemonade = 0.25 cup + 0.0625 cup
Total cups of lemonade = 0.3125 cup

So, there are 0.3125 cups of lemonade in the pitcher."
train-62,8.007,209,26.10,0.904,280,"Solve step by step: Martin went to a store to buy a new television set. He decided to spend no more than $1,000 and the sales clerk offered him the TV for $100 less and an additional 20% off. How much lower was the price of the television than the amount Martin decided to spend?","To solve this problem, we need to calculate the total cost of the television before any discounts or promotions apply.

The sales clerk offered Martin a TV for $100 less than the original price of $1,000. So, the discount is:

\[ \text{Discount} = \$1,000 - \$100 = \$900 \]

The additional 20% off the original price means that the final price after the discount is:

\[ \text{Final Price} = \$900 + (\text{Discount} \times 0.20) = \$900 + \$180 = \$1080 \]

Now, we subtract the final price from the original price to find out how much lower the price was:

\[ \text{Price Lower} = \$1,000 - \$1080 = \$12 \]

So, the price of the television was $12 less than the amount Martin decided to spend."
train-63,4.835,178,36.82,0.902,87,"Solve step by step: Jane, Kyla, and Anthony have summer jobs in a resort. Their task is to fold guests' towels. Jane can fold 3 towels in 5 minutes. Kyla can fold 5 towels in 10 minutes, and Anthony can fold 7 towels in 20 minutes. If they all fold towels together, how many towels can they fold in one hour?","To find out how many towels they can fold in one hour, we need to multiply the number of towels each person can fold by their time it takes them to fold them.

Jane's time: 5 minutes
Kyla's time: 10 minutes
Anthony's time: 20 minutes

Total time = Jane's time + Kyla's time + Anthony's time
Total time = 5 minutes + 10 minutes + 20 minutes
Total time = 45 minutes

Now, let's calculate the total number of towels they can fold in one hour:

Total towels = Total time × Number of towels per minute
Total towels = 45 minutes × 3 towels/minute
Total towels = 135 towels

So, Jane, Kyla, and Anthony can fold a total of 135 towels in one hour."
train-64,8.060,256,31.76,0.911,15,"Solve step by step: 40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?","To solve this problem, we need to calculate the probability of each type of infection and then multiply it by the number of times Jack gets bitten by a randomly selected mosquito.

First, let's find out how many mosquitoes are in Jack's area:

\[ \text{mosquitoes in Jack's area} = \frac{\text{mosquitos in Jack's area}}{\text{total number of mosquitoes}} \]

\[ \text{mosquitoes in Jack's area} = \frac{40\%}{100\%} \]

\[ \text{mosquitoes in Jack's area} = 0.4 \]

Now, let's find out how many times Jack gets bitten by a randomly selected mosquito:

\[ \text{number of times bitten} = \frac{\text{mosquitoes bitten}}{\text{probability of getting bitten}} \]

\[ \text{number of times bitten} = \frac{0.4}{0.5} \]

\[ \text{number of times bitten} = 0.8 \]

Next, let's calculate the probability of getting both Zika virus and malaria after getting bitten by a randomly selected mosquito:

\[ \text{probability of getting both} = \frac{\"
train-65,7.728,256,33.13,0.909,28,"Solve step by step: Josh and Anna were both born on August 17th, but in different years. To consolidate celebrations they also got married on August 17 when Josh turned 22. If today they're celebrating 30 years of marriage and their combined age is exactly 5 times what Josh's age was when they married, how old was Anna when they got married?","Let's denote Josh's current age as \( x \) and Anna's current age as \( y \).

According to the problem, we have two equations:

1. \( x + y = 30 \)
2. \( x + 2y = 5x \)

Now let's solve these equations simultaneously.

From equation 1, we can express \( x \) as:
\[ x = 30 - y \]

Substitute this expression for \( x \) into equation 2:
\[ (30 - y) + 2y = 5(30 - y) \]
\[ 60 - 2y + 4y = 150 - 5y \]
\[ 8y = 90 \]
\[ y = 15 \]

Now that we know \( y \), we can substitute it back into equation 1 to find \( x \):
\[ x = 30 - y \]
\[ x = 30 - 15 \]
\[ x = 15 \]

So, Josh was 15 years old when he turned 22.

Now, let's use this information to find out Anna's current age.
\[ x + y ="
train-66,5.259,205,38.98,0.903,32,"Solve step by step: Tom plays an online trading card game.  His deck has 19 rare cards, 11 uncommon, and 30 commons.  The rare cards cost $1, the uncommon are $.50, and the commons are $.25 each.  How much did his deck cost?","To calculate the total cost of Tom's deck, we need to multiply the number of each type of card by its price and then add them together.

For rare cards:
- Rare cards = 19
- Price per rare card = $1
- Total cost for rare cards = 19 * $1

For uncommon cards:
- Uncommon cards = 11
- Price per uncommon card = $0.50
- Total cost for uncommon cards = 11 * $0.50

For commons:
- Commons = 30
- Price per common card = $0.25
- Total cost for commons = 30 * $0.25

Now, let's add up all the costs:

Total cost = (Rare cards) + (Uncommon cards) + (Commons)
Total cost = 19 + 11 + 30
Total cost = 68

So, Tom's deck cost $68."
train-67,2.161,62,28.69,0.888,44,"Solve step by step: After Bella’s ballet performance, she received 2 dozen roses from her parents, and 2 roses from each of her 10 dancer friends.  How many roses did Bella receive?","Bella received 2*12 = 24 roses.
She also received 2*10 = 20 roses from her dancer friends.

Therefore, the total number of roses Bella received is 24+20 = 44

Therefore, the answer is 44."
train-68,3.370,110,32.64,0.894,90,"Solve step by step: In a 5-day Fishing competition, Jackson was able to reel a total of 6 fishes per day, Jonah was able to reel 4 fishes per day and George was able to reel 8 fishes per day. How many fishes were they able to catch throughout the competition if they are on the same team?","To find out how many fishes they caught throughout the competition, we need to add up all the fish they caught each day.

Jackson's catch: 6 fishes/day
Jonah's catch: 4 fishes/day
George's catch: 8 fishes/day

Total catches = Jackson's catch + Jonah's catch + George's catch
Total catches = 6 fishes/day + 4 fishes/day + 8 fishes/day
Total catches = 20 fishes/day

So, they caught a total of 20 fishes throughout the competition."
train-69,2.993,119,39.76,0.893,260,Solve step by step: On Thursday Walmart sold 210 pounds of ground beef. On Friday they sold twice that amount. On Saturday they only sold 150 pounds.  What was the average amount of beef sold per day?,"On Thursday, Walmart sold 210 pounds.
On Friday, they sold twice that amount, so \( 2 \times 210 = 420 \) pounds.
On Saturday, they sold 150 pounds.

To find the average amount of beef sold per day, we add up all the sales and divide by the number of days:

\( 210 + 420 + 150 = 980 \) pounds

So, the average amount of beef sold per day is \( 980 \) pounds."
train-70,4.306,121,28.10,0.897,40,"Solve step by step: Clayton plays basketball on a team. He has played three games so far. In the first game, he scored 10 points. In the second game, he scored 14 points. In the third game, he scored 6 points. In the fourth game, he scored the average of his points from the first three games.  How many total points did Clayton score during the first four games?","In the first game, Clayton scored 10 points.
In the second game, Clayton scored 14 points.
In the third game, Clayton scored 6 points.
In the fourth game, Clayton scored the average of his points from the first three games, which is \( \frac{10 + 14 + 6}{3} = 20 \).
So, Clayton scored a total of \( 10 + 14 + 6 + 20 = 58 \) points in the first four games.

Therefore, the answer is 58."
train-71,6.645,238,35.82,0.905,20,"Solve step by step: Chris has twelve marbles, and Ryan has twenty-eight marbles. If they put marbles together in a pile and then each takes away 1/4 of marbles from the pile, calculate the number of marbles remaining in the pile.","To solve this problem step by step, we can follow these steps:

1. Start with Chris's 12 marbles.
2. Add Ryan's 28 marbles to the total.
3. Calculate how many marbles are left after adding both Chris's and Ryan's marbles.
4. Subtract 1/4 of the remaining marbles from the total to find out how many remain.

Let's do the calculations:

- Chris's marbles: 12 marbles
- Ryan's marbles: 28 marbles

Total marbles = Chris's + Ryan's
Total marbles = 12 + 28
Total marbles = 40 marbles

Now let's calculate how many marbles are left after adding both Chris's and Ryan's marbles:
Remaining marbles = Total marbles - (Chris's marbles + Ryan's marbles)
Remaining marbles = 40 marbles - (12 + 28)
Remaining marbles = 40 marbles - 46
Remaining marbles = 4 marbles

So, there are 4 marbles remaining in the pile."
train-72,3.819,103,26.97,0.893,1500,Solve step by step: Tim decides to start selling necklaces he makes.  He uses 10 charms to make each necklace.  Each charm cost $15.  He sells the necklace for $200.  How much profit does he make if he sells 30?,"Tim uses 10 charms * $15/charm = $150 to make each necklace.
So, he makes 150 / 30 = 5 necklaces.

He sells them for $200 each, so he makes a total of 5 * $200 = $1000.

Therefore, his profit is $1000 - $150 = $850.

Therefore, Tim makes a profit of $850."
train-73,5.154,194,37.64,0.899,1600,"Solve step by step: In a jar that has 50 ants, the number of ants in the jar doubles each hour. How many ants will be in the jar after 5 hours?","To solve this problem, we can use the formula:

\[ \text{Ants} = \text{Initial Ants} \times (2^h) \]

where:
- \( \text{Ants} \) is the final number of ants in the jar after 5 hours.
- \( \text{Initial Ants} \) is the initial number of ants in the jar.
- \( h \) is the time in hours.

Given that there are 50 ants in the jar and it doubles every hour, we can plug these values into the formula:

\[ \text{Ants} = 50 \times (2^5) \]
\[ \text{Ants} = 50 \times 160 \]
\[ \text{Ants} = 8000 \]

So, after 5 hours, there will be 8,000 ants in the jar."
train-74,3.854,113,29.32,0.893,900,"Solve step by step: The base of a hill located beside a river is 300m above the seabed. If this depth is a quarter of the vertical distance between the riverbed and the peak of the hill, how high is the hill?","To solve this problem, we can set up an equation based on the given information.

Let's denote the height of the hill as \( h \) meters. According to the problem, the base of the hill is 300 meters above the seabed, so the height of the hill is:

\[ h = 300 + 300 \]

Now, let's calculate the height of the hill using the given information:

\[ h = 600 \]

So, the height of the hill is 600 meters."
train-75,7.387,253,34.25,0.907,220,"Solve step by step: Don buys recyclable bottles in a small town. Shop A normally sells him 150 bottles, shop B sells him 180 bottles and Shop C sells him the rest. How many bottles does Don buy from Shop C if he is capable of buying only 550 bottles?","To solve this problem, we need to determine how many bottles Don can buy from Shop C given that he is capable of buying only 550 bottles.

Let's start by calculating the total number of bottles Shop A sells:

Shop A sells 150 bottles.
Shop B sells 180 bottles.
Shop C sells the remaining bottles.

Now let's add up all the bottles sold by each shop:

Total bottles sold = Shop A + Shop B + Shop C

Total bottles sold = 150 (from Shop A) + 180 (from Shop B) + 550 (from Shop C)

Total bottles sold = 3250 bottles

Since Don is capable of buying only 550 bottles, we divide the total number of bottles sold by 550 to find out how many bottles he can buy from Shop C:

Bottles bought from Shop C = Total bottles sold / 550

Bottles bought from Shop C = 3250 bottles / 550

Bottles bought from Shop C = 6 bottles

So, Don can buy 6 bottles from Shop C if he is capable of buying only 550 bottles."
train-76,5.682,200,35.20,0.901,5,"Solve step by step: Lena has 16 candy bars. She needs 5 more candy bars to have 3 times as many as Kevin, and Kevin has 4 candy bars less than Nicole. How many more candy bars does Lena have than Nicole?","Let's break down the problem step by step:

1. Lena needs 5 more candy bars to have 3 times as many as Kevin.
2. Kevin has 4 candy bars less than Nicole.

First, let's find out how many candy bars Kevin has:
\( Kevin = 4 - Nicole \)

Now we know that Lena needs 5 more candy bars to have 3 times as many as Kevin:
\( 3 \times Kevin = 3 \times (4 - Nicole) \)
\( 3 \times 3 = 9 \)

Next, we need to find out how many candy bars Nicole has:
\( Nicole = 4 + 5 \)
\( Nicole = 9 \)

Now we can calculate the difference between Lena's current number of candy bars and Nicole's number of candy bars:
\( Lena's difference = 16 - 9 \)
\( Lena's difference = 7 \)

Lena has 7 more candy bars than Nicole."
train-77,7.882,256,32.48,0.907,48,"Solve step by step: Of the 100 soccer balls that Nova went to inflate, 40 percent had holes in them and could not inflate, while 20% of the remaining balls were overinflated and exploded. How many balls were inflated successfully and could be used?","To solve this problem, we need to calculate the number of balls that were inflated successfully and could be used.

First, let's find out how many balls were inflated successfully:

40% of the 100 soccer balls that Nova went to inflate were filled with holes. So, we can calculate the number of balls that were filled with holes as follows:

\( \frac{40\%}{100} = 0.4 \)

Now, let's subtract the balls that were filled with holes from the total number of soccer balls:

\( 100 - 0.4 = 96 \)

Out of the 96 soccer balls, 20% of them were overinflated and exploded. To find out how many of these balls were overinflated and exploded, we divide the number of balls that were overinflated by the percentage of overinflated balls:

\( 20\% \times 96 = 192 \)

So, there were 192 soccer balls that were overinflated and exploded.

Next, we add the balls that were overinflated and exploded to the original number of soccer balls to find out how many balls were inflated"
