name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
train-54,4.968,142,28.58,3.485,108,"Solve step by step: The bus driver drives an average of 2 hours each day, 5 days a week. From Monday to Wednesday he drove at an average speed of 12 kilometers per hour, and from Thursday to Friday at an average speed of 9 kilometers per hour. How many kilometers did the driver travel during these 5 days?","On Monday to Wednesday, the driver drove for a total of 3 days * 2 hours/day = 6 hours.
The driver's average speed on these three days was 12 km/hour * 6 hours/day = 72 km.

From Thursday to Friday, the driver drove for a total of 4 days * 2 hours/day = 8 hours.
The driver's average speed on these four days was 9 km/hour * 8 hours/day = 72 km.

Therefore, during these five days, the driver traveled a total of 72 km + 72 km = 144 km.

Therefore, the answer is 144."
train-55,2.119,86,40.58,3.477,12,"Solve step by step: Mary was working on a research paper and already had borrowed 5 books from the library.  3 books weren't helpful so she returned those and checked out 5 more books.  3 days later, she went back to the library and returned 2 of those books and checked out 7 more books.  How many books does Mary currently have checked out of the library?","Mary started with 5 books - 3 books = 2 books checked out.
After returning 3 books, Mary has 2 books + 5 books = 7 books checked out.
Three days later, Mary returned 2 books + 7 books = 9 books.
So, Mary currently has 7 books - 2 books - 3 books = 2 books checked out.

The answer is 2."
train-56,2.018,79,39.14,3.469,22,Solve step by step: Abie had 20 bags of chips. She gave 4 bags to her friend and bought another 6 bags of chips in the store. How many bags of chips does Abie have in the end?,"Abie started with 20 bags of chips.
She gave away 4 bags, so she has 20 - 4 = 16 bags left.
Then, she bought 6 more bags of chips, bringing her total number of bags to 16 + 6 = 22 bags.

Therefore, Abie has 22 bags of chips in the end."
train-57,2.302,61,26.50,3.468,32,Solve step by step: Charley has a bag that contains 51 white beads and 90 black beads. He reaches in the bag and pulls out 1/6 of the black beads and a third of the white beads. How many beads in total did Charley pull out?,"Charley pulled out 90 / 6 = 15 black beads.
He also pulled out 51 / 3 = 17 white beads.
In total, Charley pulled out 15 + 17 = 32 beads.

The answer is 32."
train-58,2.351,66,28.08,3.467,65,"Solve step by step: Zack's number of marbles can be divided equally among three people, leaving Zack with 5. If Zack decided to give his three friends 20 marbles each and kept five, how many marbles did he initially have?","Zack gave away a total of 3 * 20 = 60 marbles. He had 5 + 60 = 65 marbles after giving some to his friends. Therefore, Zack initially had 65 + 5 = 70 marbles.

The answer is 70."
train-59,1.933,84,43.46,3.475,4,"Solve step by step: Emily bought 9 packs of candy necklaces to give her classmates at school for Valentine’s Day. Each pack had 8 candy necklaces in it. Emily opened one pack at a time. After her classmates took as many as they wanted, there were 40 candy necklaces left. How many packs did Emily open for her classmates?","Emily started with 9 packs x 8 candy necklaces = 72 candy necklaces.
After giving out the candy necklaces, she was left with 72 - 40 = 32 candy necklaces.

Since each pack had 8 necklaces, Emily opened 32 / 8 = 4 packs of candy necklaces for her classmates.

Therefore, the answer is 4."
train-60,2.482,110,44.32,3.476,36,Solve step by step: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"If 40% of the students got a final grade below B, then 100% - 40% = 60% of the students got a final grade of B or above.
So, 60% of 60 students is equal to 60 x 60/100 = 36 students who got a final grade of B or above.

Therefore, there are 36 students who got a final grade of B and above in Mr. Sanchez's Grade 5 class."
train-61,2.699,74,27.41,3.473,15,"Solve step by step: Abigail is trying a new recipe for a cold drink. It uses 1/4 of a cup of iced tea and 1 and 1/4 of a cup of lemonade to make one drink. If she fills a pitcher with 18 total cups of this drink, how many cups of lemonade are in the pitcher?","Abigail uses 1 / 4 + 1 / 4 = 1 / 2 cup of lemonade to make one drink.
If she fills a pitcher with 18 total cups of this drink, then there are 18 * (1 / 2) = 9 cups of lemonade in the pitcher.

The answer is 9."
train-62,4.514,153,33.90,3.487,280,"Solve step by step: Martin went to a store to buy a new television set. He decided to spend no more than $1,000 and the sales clerk offered him the TV for $100 less and an additional 20% off. How much lower was the price of the television than the amount Martin decided to spend?","The sales clerk offered Martin a discount of $100 on the television, so the price of the television after the discount is $1000 - $100 = $900.
To find out how much lower the price was compared to Martin's budget, we need to calculate the difference between the original price and the discounted price:
Difference in price = Original price - Discounted price
Difference in price = $900 - $900 / 1.20
Difference in price = $900 - $750
Difference in price = $150
Therefore, the price of the television was $150 lower than Martin decided to spend.

The answer is 150."
train-63,5.395,167,30.95,3.504,87,"Solve step by step: Jane, Kyla, and Anthony have summer jobs in a resort. Their task is to fold guests' towels. Jane can fold 3 towels in 5 minutes. Kyla can fold 5 towels in 10 minutes, and Anthony can fold 7 towels in 20 minutes. If they all fold towels together, how many towels can they fold in one hour?","First find the total time each person takes to fold towels per minute: 5 minutes / towel * 3 towels / person + 10 minutes / towel * 5 towels / person + 20 minutes / towel * 7 towels / person = 15 minutes + 50 minutes + 140 minutes = 215 minutes

Then divide that amount of time by the number of people working together (3 people) to find out how long it takes them to fold towels per hour: 215 minutes / 3 people = 71.67 minutes / person

Since we can't have a fraction of a minute, we round down to the nearest whole number, which means they can fold 71 towels in one hour.

Therefore, the answer is 71."
train-64,4.941,172,34.81,3.507,15,"Solve step by step: 40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?","First find the number of mosquitoes that are not infected by either virus: 100% - 40% - 20% = 40%. Then multiply that number by the probability of being bitten by an infected mosquito to find the probability of getting bitten by an infected mosquito: 40% *.5 = 20%.

Then subtract the probability of getting bitten by an infected mosquito from 100% to find the probability of not getting bitten by an infected mosquito: 100% - 20% = 80%.

Finally, divide the probability of not getting bitten by an infected mosquito by 100% to find the percentage chance of getting bitten by an infected mosquito: 80% / 100% = 80%.

Therefore, the answer is 80."
train-65,7.899,256,32.41,3.508,28,"Solve step by step: Josh and Anna were both born on August 17th, but in different years. To consolidate celebrations they also got married on August 17 when Josh turned 22. If today they're celebrating 30 years of marriage and their combined age is exactly 5 times what Josh's age was when they married, how old was Anna when they got married?","Let’s denote Josh's current age as J and Anna's current age as A.

According to the problem, we know that:
- Josh was born on August 17th, 22 years ago.
- They got married on August 17th, 22 years after Josh turned 22.
- Today, they are celebrating 30 years of marriage, which means that their combined age is 30 years + 22 years = 52 years.
- We also know that their combined age is exactly 5 times what Josh's age was when they married, so we can write the equation:

J + A = 5 * (J + 22)

Now let's solve for A using the information given about their ages and the sum of their ages today:

A = 52 years - J

Substituting this expression for A into the first equation:

J + (52 years - J) = 5 * (J + 22)
52 years - J + 52 years - J = 5 * (J + 22)
104 years - 2J = 5 * (J + 22)
104 years - 2J ="
train-66,2.046,84,41.06,3.474,32,"Solve step by step: Tom plays an online trading card game.  His deck has 19 rare cards, 11 uncommon, and 30 commons.  The rare cards cost $1, the uncommon are $.50, and the commons are $.25 each.  How much did his deck cost?","The rares cost 19 * $1 = $19.
The uncommons cost 11 *.50 = $5.50.
The commons cost 30 *.25 = $7.50.
So in total, his deck cost $19 + $5.50 + $7.50 = $32.

Therefore, the answer is 32."
train-67,1.691,62,36.66,3.465,44,"Solve step by step: After Bella’s ballet performance, she received 2 dozen roses from her parents, and 2 roses from each of her 10 dancer friends.  How many roses did Bella receive?","Bella's parents gave her 2 x 12 = 24 roses.
Her dancer friends gave her 2 x 10 = 20 roses.
So, Bella received a total of 24 + 20 = 44 roses.

The answer is 44."
train-68,3.488,92,26.37,3.475,90,"Solve step by step: In a 5-day Fishing competition, Jackson was able to reel a total of 6 fishes per day, Jonah was able to reel 4 fishes per day and George was able to reel 8 fishes per day. How many fishes were they able to catch throughout the competition if they are on the same team?","Jackson caught 6 x 5 = 30 fishes in 5 days.
Jonah caught 4 x 5 = 20 fishes in 5 days.
George caught 8 x 5 = 40 fishes in 5 days.

Therefore, the three of them caught a total of 30 + 20 + 40 = 90 fishes in 5 days.

Therefore, the answer is 90."
train-69,2.273,80,35.19,3.469,260,Solve step by step: On Thursday Walmart sold 210 pounds of ground beef. On Friday they sold twice that amount. On Saturday they only sold 150 pounds.  What was the average amount of beef sold per day?,"On Friday Walmart sold 2 * 210 = 420 pounds of ground beef. In total, on Friday and Saturday Walmart sold 420 + 150 = 570 pounds of ground beef. The average amount of beef sold per day is 570 / 3 = 190 pounds.

The answer is 190."
train-70,2.638,106,40.18,3.481,40,"Solve step by step: Clayton plays basketball on a team. He has played three games so far. In the first game, he scored 10 points. In the second game, he scored 14 points. In the third game, he scored 6 points. In the fourth game, he scored the average of his points from the first three games.  How many total points did Clayton score during the first four games?","In the first three games, Clayton scored a total of 10 + 14 + 6 = 30 points.
To find the average of his points from the first three games, we divide the sum by the number of games: 30 / 3 = 10 points per game.
Therefore, in the fourth game, Clayton scored 10 points.
The total points Clayton scored during the first four games is 30 + 10 = 40 points.

#### 40"
train-71,8.031,256,31.87,3.507,20,"Solve step by step: Chris has twelve marbles, and Ryan has twenty-eight marbles. If they put marbles together in a pile and then each takes away 1/4 of marbles from the pile, calculate the number of marbles remaining in the pile.","Step 1: Calculate the total number of marbles Chris and Ryan have combined.
Chris has 12 marbles + Ryan has 28 marbles = 40 marbles

Step 2: Calculate the number of marbles taken out of the pile by each person.
Chris takes away 1/4 of the marbles, which is 1/4 * 40 marbles = 10 marbles.
Ryan takes away 1/4 of the marbles, which is 1/4 * 40 marbles = 10 marbles.

Step 3: Add up the number of marbles taken out of the pile by both individuals to find the total number of marbles removed.
Total marbles removed = Chris's marbles - Chris's marbles / 4 + Ryan's marbles - Ryan's marbles / 4
Total marbles removed = (10 marbles - 10 marbles) + (10 marbles - 10 marbles)
Total marbles removed = 0 marbles + 0 marbles
Total marbles removed = 0 marbles

Step 4: Subtract the total number of marbles removed from the initial number of marbles to find"
train-72,1.558,64,41.08,3.469,1500,Solve step by step: Tim decides to start selling necklaces he makes.  He uses 10 charms to make each necklace.  Each charm cost $15.  He sells the necklace for $200.  How much profit does he make if he sells 30?,"He uses 10 * 15 = $150 on charms.
So his total cost is 150 + 30 = $180.
He makes a profit of 200 - 180 = $20.

Therefore, the answer is 20."
train-73,4.931,145,29.40,3.48,1600,"Solve step by step: In a jar that has 50 ants, the number of ants in the jar doubles each hour. How many ants will be in the jar after 5 hours?","In the first hour, there will be 50 * 2 = 100 ants in the jar.
In the second hour, there will be 100 * 2 = 200 ants in the jar.
In the third hour, there will be 200 * 2 = 400 ants in the jar.
In the fourth hour, there will be 400 * 2 = 800 ants in the jar.
In the fifth hour, there will be 800 * 2 = 1600 ants in the jar.

Therefore, after 5 hours, there will be 1600 ants in the jar."
train-74,7.241,256,35.35,3.507,900,"Solve step by step: The base of a hill located beside a river is 300m above the seabed. If this depth is a quarter of the vertical distance between the riverbed and the peak of the hill, how high is the hill?","The height of the hill can be calculated using the formula:

H = Base + (Half of Vertical Distance)

Given that the base of the hill is 300m above the seabed and it is a quarter of the vertical distance between the riverbed and the peak of the hill, we can set up the equation as follows:

H = 300m + (1/4) * V

Where:
- H is the height of the hill
- Base is the base of the hill above the seabed
- V is the vertical distance between the riverbed and the peak of the hill

Substituting the given values into the equation:

H = 300m + (1/4) * V

First, let's calculate the half of the vertical distance between the riverbed and the peak of the hill:

V = Base + Height of Hill

Now, substitute the base value from the problem statement into the equation:

V = 300m + (1/4) * (Height of Hill)

Next, we'll solve for the height of the hill:

Height of Hill = V - 300m

Finally, we'll plug in the values to find the height of the hill:

Height of"
train-75,1.201,34,28.32,3.464,220,"Solve step by step: Don buys recyclable bottles in a small town. Shop A normally sells him 150 bottles, shop B sells him 180 bottles and Shop C sells him the rest. How many bottles does Don buy from Shop C if he is capable of buying only 550 bottles?","Don buys 550 - 150 - 180 = 220 bottles from Shop C.

The answer is 220."
train-76,2.108,58,27.52,3.466,5,"Solve step by step: Lena has 16 candy bars. She needs 5 more candy bars to have 3 times as many as Kevin, and Kevin has 4 candy bars less than Nicole. How many more candy bars does Lena have than Nicole?","Lena wants 3 * 4 = 12 candy bars. So she needs 12 + 5 = 17 candy bars. That means Lena has 17 - 4 = 13 more candy bars than Nicole.

The answer is 13."
train-77,3.736,152,40.68,3.485,48,"Solve step by step: Of the 100 soccer balls that Nova went to inflate, 40 percent had holes in them and could not inflate, while 20% of the remaining balls were overinflated and exploded. How many balls were inflated successfully and could be used?","Out of the 100 soccer balls, 40% had holes in them, which means 40/100 * 100 = 40 soccer balls.
The number of soccer balls that could not inflate is 40, so there were 100 - 40 = 60 soccer balls left.
Out of these 60 soccer balls, 20% were overinflated and exploded, which means 20/100 * 60 = 12 soccer balls exploded.
Therefore, the number of soccer balls that were inflated successfully and could be used is 60 - 12 = 48 soccer balls.

The answer is 48."
train-78,5.828,172,29.51,3.507,8,"Solve step by step: Amanda and her family are going to re-paint all the walls inside their house. Before they get started they want to divide up the work. Since all the rooms in the house have different numbers and sizes of walls in them, they figure the fairest way to divide up the work is to count all the walls in the house and assign an equal number to each person. There are 5 people in Amanda's family, including herself. There are 9 rooms in the house. 5 of the rooms have 4 walls each. The other 4 rooms each have 5 walls each. To be fair, how many walls should each person in Amanda's family paint?","There are 5 people in Amanda's family, so there will be 5 x 1 = 5 walls for each person.
There are 9 rooms in the house, and 5 of them have 4 walls each, so there are 5 x 4 = 20 walls for those rooms.
The remaining 4 rooms each have 5 walls each, so there are 4 x 5 = 20 walls for those rooms as well.
In total, there are 20 + 20 = 40 walls in the house.
To divide these 40 walls equally among the 5 people, we can divide the total number of walls by the number of people:
40 walls / 5 people = 8 walls per person
Therefore, each person in Amanda's family should paint 8 walls."
train-79,1.634,68,41.62,3.471,840,"Solve step by step: Mr. and Mrs. McPherson have to renew their rent by the end of the year. They agreed that Mrs. McPherson would raise 30% of the money. If their rent is $1200 per year, how much does Mr. McPherson need to raise to complete the rent?","Mrs. McPherson needs to raise 30/100 * $1200 = $360 for the rent renewal.
Mr. McPherson therefore needs to raise an additional $1200 - $360 = $840.

Therefore, the answer is 840."
train-80,2.291,91,39.73,3.472,20655,"Solve step by step: A library cabinet houses five ancient scrolls. The first scroll is 4080 years old. If each scroll is older than the last by half as many years as the last scroll’s age, how old is the fifth scroll?","The second scroll is 4080 / 2 = 2040 years old.
The third scroll is 2040 / 2 = 1020 years old.
The fourth scroll is 1020 / 2 = 510 years old.
The fifth scroll is 510 / 2 = 255 years old.

Therefore, the answer is 255."
train-81,1.637,51,31.15,3.465,240,"Solve step by step: A convenience store sells 180  gallons of soda a week.  They buy syrup boxes that can make 30 gallons of soda, and each box costs $40.  How much do they pay for syrup a week?","They need to buy enough syrup boxes to make 180 / 30 = 6 gallons of soda.
So they pay 6 * $40 = $240 for syrup a week.

The answer is 240."
train-82,4.423,120,27.13,3.476,78,"Solve step by step: Of 96 oranges, half were ripe. If 1/4 of the ripe oranges were eaten and 1/8 of the unripe oranges were eaten, how many were left eaten in total?","There were 96 / 2 = 48 ripe oranges.
Out of the 48 ripe oranges, 48 * (1 / 4) = 12 were eaten.
So, there were 48 - 12 = 36 unripe oranges.
Out of the 36 unripe oranges, 36 * (1 / 8) = 4.5 were eaten.
Therefore, a total of 12 + 4.5 = 16.5 oranges were eaten.

The answer is 16.5."
train-83,2.741,111,40.50,3.474,2160,Solve step by step: A monkey swings from branch to branch at an average distance of 1.2 meters per second. How far will a monkey swing in meters if it consistently swings from branches for 30 minutes?,"There are 60 seconds in a minute, so 30 minutes is equal to 30 * 60 = 1800 seconds.
The monkey swings at an average distance of 1.2 meters per second, so in 1800 seconds, the monkey will swing a total distance of 1.2 * 1800 = 2160 meters.

Therefore, the monkey will swing a distance of 2160 meters when it consistently swings from branches for 30 minutes."
train-84,4.966,155,31.21,3.504,5,Solve step by step: Five friends eat at a fast-food chain and order the following: 5 pieces of hamburger that cost $3 each; 4 sets of French fries that cost $1.20; 5 cups of soda that cost $0.5 each; and 1 platter of spaghetti that cost $2.7. How much will each of them pay if they will split the bill equally?,"The total cost for the hamburgers is 5 x $3 = $15.
The total cost for the French fries is 4 x $1.20 = $4.80.
The total cost for the soda is 5 x $0.5 = $2.50.
The total cost for the spaghetti is $2.70.

Therefore, the total bill is $15 + $4.80 + $2.50 + $2.70 = $26.

Since there are five friends, each of them will pay $26 / 5 = $5.20.

So, each of them will pay $5.20 when splitting the bill equally.

#### 5.20"
train-85,3.465,121,34.92,3.484,85,Solve step by step: Amber is trying to decide if she wants to spend her $7 on candy or chips. She decides to buy the thing that she can get the most of. The bags of candy cost $1 and contain 12 ounces each. The bags of chips are $1.40 and contain 17 ounces each. How many ounces does she get if she buys the item that gives her the most?,"Amber has $7 to spend, so she can buy either 7 / 1 = 7 bags of candy or 7 / 1.4 = 5 bags of chips.
If she buys the bag of candy, she will get 7 * 12 = 84 ounces of candy.
If she buys the bag of chips, she will get 5 * 17 = 85 ounces of chips.
Therefore, the item that gives Amber the most amount of ounces is the bag of chips, which contains 85 ounces.

The answer is 85."
train-86,1.912,78,40.79,3.467,37,"Solve step by step: During a commercial break in the Super Bowl, there were three 5-minute commercials and eleven 2-minute commercials. How many minutes was the commercial break?","The total duration of the 3 5-minute commercials is 3 * 5 = 15 minutes.
The total duration of the 11 2-minute commercials is 11 * 2 = 22 minutes.
Therefore, the commercial break lasted for a total of 15 + 22 = 37 minutes.

The answer is 37."
train-87,1.032,40,38.74,3.463,6,Solve step by step: There are 40 ducks in a pond.  50 percent of the ducks are Muscovy and 30 percent of the Muscovies are female.  How many female Muscovy ducks there?,"There are 40 *.5 = 20 Muscovy ducks.
There are 20 *.3 = 6 female Muscovy ducks.

Therefore, the answer is 6."
train-88,4.914,139,28.29,3.484,15,"Solve step by step: A tomato plant has 100 tomatoes. Jane picks 1/4 of that number for use in their house. After a week, she goes back and picks 20 more tomatoes, and the following week picks twice that number. What's the total number of fruits remaining on the tomato plant?","Jane picked 1 / 4 * 100 = 25 tomatoes from the plant. The total number of tomatoes remaining after Jane picked some is 100 - 25 = 75. When she picked 20 more tomatoes, the total number of tomatoes became 75 + 20 = 95. The next week, she picked twice the number of tomatoes she had picked the previous week, which is 2 * 20 = 40 tomatoes. The total number of tomatoes remaining after she picked 40 more is 95 + 40 = 135.

The answer is 135."
train-89,3.050,117,38.36,3.48,30,"Solve step by step: Oleg is an event organizer. He is organizing an event with 80 guests where 40 of them are men, half the number of men are women, and the rest are children. If he added 10 children to the guest list, how many children will there be at the event?","There are 40 / 2 = 20 women attending the event.
The total number of men and women attending the event is 40 + 20 = 60.
So, there are 80 - 60 = 20 children attending the event.

If Oleg adds 10 more children to the guest list, then there will be a total of 20 + 10 = 30 children at the event.

Therefore, there will be 30 children at the event.

The answer is 30."
train-90,2.857,92,32.21,3.473,240,Solve step by step: An aqua park charges $12 admission and $6 for a tour. A group of 10 people goes to the aquarium and takes the tour; while a group of 5 people only goes to the aquarium. How much does the aqua park earn?,"The aqua park earns $12 x 10 = $120 from the admission fee for the 10 people who went on the tour.
They also earned $6 x 5 = $30 from the tour fee for the 5 people who went on the tour.
Therefore, the aqua park earned a total of $120 + $30 = $150.

The answer is 150."
train-91,7.688,256,33.30,3.507,750,"Solve step by step: There are 4,000 jelly beans in a jar. If three fourths of the jelly beans are red, and one quarter of the red jelly beans are coconut flavored, how many jelly beans are coconut flavored?","Step 1: Calculate the number of red jelly beans.
Three-fourths of the jelly beans are red, so we can find this amount by multiplying the total number of jelly beans (4,000) by 3/4:
Red jelly beans = Total jelly beans * 3/4

Step 2: Calculate the number of red jelly beans that are coconut flavored.
One quarter of the red jelly beans are coconut flavored, so we can find this amount by dividing the number of red jelly beans by 4:
Coconut-flavored jelly beans = Red jelly beans / 4

Step 3: Calculate the total number of coconut-flavored jelly beans.
Now we'll add the number of red jelly beans to the number of coconut-flavored jelly beans found in Step 2:
Total coconut-flavored jelly beans = Red jelly beans + Coconut-flavored jelly beans

Let's perform these calculations.
Total red jelly beans = 4,000 * 3/4
Total coconut-flavored jelly beans = (4,000 * 3/4) / 4

Step 4: Perform the calculation.
Total red jelly beans = 3,000
Total coconut-flavored jelly beans = 750"
train-92,5.461,152,27.84,3.504,565,"Solve step by step: Nina makes one-of-a-kind jewelry and sells it at a local boutique.  She charges $25.00 for her necklaces, $15.00 for bracelets and $10.00 for a pair of earrings.  Over the weekend, she sold 5 necklaces, 10 bracelets, 20 earrings, and received 2 orders for a complete jewelry ensemble that Nina charged $45.00 for.  How much money did she make over the weekend?","Nina earned from selling necklaces 5 * $25.00 = $125.00.
She earned from selling bracelets 10 * $15.00 = $150.00.
She earned from selling earrings 20 * $10.00 = $200.00.
For the complete jewelry ensemble, she earned 2 * $45.00 = $90.00.
In total, Nina earned $125.00 + $150.00 + $200.00 + $90.00 = $660.00.

Therefore, the answer is 660."
train-93,2.498,101,40.43,3.475,4500,Solve step by step: 10 boxes each contain 50 bottles of water.  Each bottle has a capacity of 12 liters and is filled up to 3/4 of its capacity.  How many liters of water altogether are contained within the bottles in the boxes?,"There are 10 boxes x 50 bottles = 500 bottles of water in total.
Each bottle is filled up to 3 / 4 of its capacity, so it contains 12 liters x (3 / 4) = 9 liters of water.
Therefore, the total amount of water contained within the bottles in the boxes is 500 bottles x 9 liters/bottle = 4500 liters.

The answer is 4500."
train-94,2.932,117,39.91,3.476,96,"Solve step by step: If there are two pennies in each of the twelve compartments of Roshesmina's piggy bank and she adds 6 more pennies to each compartment, calculate the total number of pennies she has?","If there are two pennies in each of the twelve compartments, the total number of pennies in all the compartments is 2 * 12 = 24 pennies.
When Roshesmina adds 6 more pennies to each compartment, the total number of pennies in each compartment increases to 2 + 6 = 8 pennies.
The total number of pennies in all the compartments after adding 6 more pennies to each compartment is 8 * 12 = 96 pennies.

Therefore, the answer is 96."
train-95,2.534,70,27.62,3.467,45,"Solve step by step: Three plastic chairs cost as much as a portable table. Five plastic chairs cost $55. If Manny wants to buy one portable table and two chairs, how much will be left in his $100?","The price of one portable table is 55 / 5 = $11.
So, Manny will pay 11 x 2 = $22 for the two chairs.
Thus, he will have 100 - 22 - 22 = $46 left.

Therefore, the answer is 46."
train-96,2.775,84,30.27,3.476,16,"Solve step by step: In Fifi's closet, she hangs all of her clothes on colored plastic hangers.  She has clothes hanging on 7 pink hangers, 4 green hangers, one less blue hanger than there are green hangers, and one less yellow hanger than there are blue hangers.  What is the total number of colored hangers in Fifi's closet?","There are 4 green hangers - 1 blue hanger = 3 blue hangers.
There are 3 blue hangers + 1 yellow hanger = 4 yellow hangers.
In total, Fifi has 7 pink hangers + 4 green hangers + 3 blue hangers + 4 yellow hangers = 20 colored hangers.

The answer is 20."
train-97,2.093,86,41.10,3.468,50,Solve step by step: A housewife goes to the market. She spent 2/3 of her $150. How much does she have left?,"If the housewife spent 2/3 of her $150, then she spent 2/3 * $150 = $100.
The amount she has left is the total amount she had before spending $100, which is $150 - $100 = $50.

Therefore, the housewife has $50 left.

The answer is 50."
train-98,5.192,157,30.24,3.504,95,"Solve step by step: Laran has started a poster business. She is selling 5 posters per day at school. Two posters per day are her large posters that sell for $10. The large posters cost her $5 to make. The remaining posters are small posters that sell for $6. They cost $3 to produce. How much profit, in dollars, does Laran make per 5-day school week?","Laran makes a profit of $10 - $5 = $5 per large poster. She sells 2 large posters each day so she makes 2 * $5 = $10 from the large posters per day. Her small posters make up the rest of her income and she sells them for $6 each day so she makes 5 - 2 = 3 small posters per day. Each small poster costs $3 to produce so she makes 3 * $3 = $9 from the small posters per day. In total, Laran makes $10 + $9 = $19 per day from selling posters. Over a 5-day school week, she makes 5 * $19 = $95.

The answer is 95."
train-99,3.290,117,35.56,3.477,150,"Solve step by step: Lars owns a bakeshop. She can bake 10 loaves of bread within an hour and 30 baguettes every 2 hours. If she bakes 6 hours a day, how many breads does she makes?","Lars bakes 10 loaves of bread per hour for 6 hours, so she bakes a total of 10 x 6 = 60 loaves of bread.
She also bakes 30 baguettes every 2 hours, and since she bakes for 6 hours, she bakes 30 x (6 / 2) = 90 baguettes.
In total, Lars bakes 60 + 90 = 150 breads.

Therefore, the answer is 150."
