name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
train-39,9.381,257,27.39,7.265,82,"Solve step by step: Mary is trying to get Zoom set up for the first time. She spent 10 minutes downloading the Mac version, only to realize she needed the Windows version, which took three times as long to download. During her first call, the audio glitched twice for 4 minutes each time and the video glitched once for 6 minutes. She spent twice as long talking without glitches as with glitches. How much time did Mary spend downloading Zoom and talking total?","First, let's calculate the time Mary spent downloading the Windows version of Zoom. Since it took three times as long as the Mac version, we multiply the 10 minutes by 3:

10 minutes * 3 = 30 minutes

Now, let's add the time spent downloading the Mac version to the time spent downloading the Windows version:

10 minutes (Mac version) + 30 minutes (Windows version) = 40 minutes

Next, let's calculate the total time spent with glitches during her first call. The audio glitched twice for 4 minutes each time, and the video glitched once for 6 minutes:

(2 glitches * 4 minutes each) + 6 minutes = 8 minutes + 6 minutes = 14 minutes

Mary spent twice as long talking without glitches as with glitches, so we multiply the time with glitches by 2:

14 minutes * 2 = 28 minutes

Now, let's add the time spent downloading Zoom to the time spent talking (with and without glitches):

40 minutes (download"
train-40,8.795,220,25.01,7.251,22,Solve step by step: Kantana loves chocolate. Every Saturday she goes to the candy store and buys 2 chocolates for herself and 1 for her sister. This last Saturday she picked up an additional 10 chocolates as a birthday gift for her friend Charlie. How many chocolates did Kantana end up buying for the month?,"To solve this, we need to calculate the total number of chocolates Kantana buys each Saturday and then multiply that by the number of Saturdays in a month.


1. Kantana buys 2 chocolates for herself and 1 for her sister every Saturday. That's a total of 2 + 1 = 3 chocolates per Saturday.

2. She also bought an additional 10 chocolates for her friend Charlie's birthday.

3. Assuming there are 4 Saturdays in a month, we calculate the regular chocolates first: 3 chocolates/Saturday * 4 Saturdays = 12 chocolates.

4. Now we add the birthday chocolates: 12 chocolates + 10 chocolates = 22 chocolates.


Kantana ended up buying 22 chocolates for the month."
train-41,10.202,257,25.19,7.258,94000,"Solve step by step: After uploading her video to Youtube, Kallie received 4000 views on the first day. When she checked her channel 4 days later, she realized that the number of views had increased by a number ten times more than the views on the first day. If 50000 more people viewed the video after another two days, determine the number of views the video had gained on Youtube?","Let's break down the problem step by step:

1. On the first day, Kallie received 4000 views.

2. Four days later, the number of views increased by a number ten times more than the views on the first day. This means the increase in views is 10 times 4000 views, which is:
   10 * 4000 = 40,000 views

3. So, after four days, the total number of views is the sum of the first day's views and the increase in views:
   4000 (first day's views) + 40,000 (increase in views) = 44,000 views

4. After another two days, 50,000 more people viewed the video. So, we add this number to the total views after four days:
   44,000 (total views after four days) + 50,000 (additional views) = 94,000 views

Therefore, the video had gained a total of 94,0"
train-42,10.262,257,25.04,7.254,200,"Solve step by step: Tom opens an amusement park.  It cost $100,000 to open initially.  It also cost 1% of that to run per day.  He sells 150  tickets a day for $10 each.  How long will it take to make back his money?","Step 1: Calculate the daily running cost.
The daily running cost is 1% of the initial cost, which is $100,000.
1% of $100,000 = 0.01 * $100,000 = $1,000

Step 2: Calculate the daily revenue.
Tom sells 150 tickets a day for $10 each.
Daily revenue = 150 tickets * $10/ticket = $1,500

Step 3: Calculate the daily profit.
Daily profit = Daily revenue - Daily running cost
Daily profit = $1,500 - $1,000 = $500

Step 4: Calculate the number of days to make back the initial cost.
To make back the initial cost of $100,000, we divide the initial cost by the daily profit.
Number of days = Initial cost / Daily profit
Number of days = $100,000 / $500 = 200 days"
train-43,9.542,257,26.93,7.254,70,"Solve step by step: Rayden bought three times as many ducks as Lily from the market. He also bought four times as many geese as Lily. If Lily bought 20 ducks and 10 geese, how many more ducks and geese do Rayden have more than Lily altogether?","First, let's calculate how many ducks and geese Rayden bought.

Rayden bought three times as many ducks as Lily. Since Lily bought 20 ducks, Rayden bought:
3 times 20 ducks = 3 * 20 = 60 ducks

Rayden also bought four times as many geese as Lily. Since Lily bought 10 geese, Rayden bought:
4 times 10 geese = 4 * 10 = 40 geese

Now, let's find out how many more ducks and geese Rayden has than Lily.

For ducks:
Rayden's ducks - Lily's ducks = 60 ducks - 20 ducks = 40 ducks more

For geese:
Rayden's geese - Lily's geese = 40 geese - 10 geese = 30 geese more

To find the total number of ducks and geese Rayden has more than Lily, we add the two amounts together:
40 du"
train-44,4.465,129,28.89,7.231,32,"Solve step by step: For the gala luncheon planning committee, Margaret wants to serve chicken salad sandwiches using mini croissants.  She wants there to be enough food that each person on the committee can have 2 sandwiches each.  Her bakery offers 12 minis croissants for $8.00.  There are 24 people on the committee. How much will she spend on croissants?","Margaret wants to serve 2 sandwiches per person, and there are 24 people on the committee, so she needs a total of 2 * 24 = 48 sandwiches.
The bakery offers 12 mini croissants for $8.00, so Margaret needs to buy 48 / 12 = 4 sets of mini croissants.
Each set of mini croissants costs $8.00, so Margaret will spend a total of 4 * $8.00 = $32.00 on croissants."
train-45,10.394,257,24.73,7.258,574,"Solve step by step: A busy restaurant is counting how many customers they had during that Friday to try to predict how many they might get on Saturday. During breakfast, they had 73 customers. During lunch, they had 127 customers. During dinner, they had 87 customers. If they predict they'll get twice the amount of customers on Saturday as they had on Friday, how many customers do they predict they will get?","First, let's find out the total number of customers they had on Friday by adding the number of customers from breakfast, lunch, and dinner:

Breakfast customers: 73
Lunch customers: 127
Dinner customers: 87

Total customers on Friday = 73 + 127 + 87

Now, let's calculate the total:

Total customers on Friday = 73 + 127 + 87
Total customers on Friday = 200 + 87
Total customers on Friday = 287

The restaurant predicts they will get twice the amount of customers on Saturday as they had on Friday. So, we need to multiply the total number of customers on Friday by 2 to predict the number of customers for Saturday:

Predicted customers on Saturday = Total customers on Friday × 2
Predicted customers on Saturday = 287 × 2

Now, let's calculate the predicted number of customers for Saturday:

Predicted customers on Saturday = 287 × 2
Predicted customers on Saturday = 574

Therefore, the restaurant"
train-46,3.682,94,25.53,7.184,6,Solve step by step: John decides to buy a month's supply of dog treats.  He gives his dog 2 treats a day and they cost $.1 each.  How much does he spend on the treats if the month is 30 days long?,"John gives his dog 2 treats a day, so in a month with 30 days, he will give his dog 2 treats/day x 30 days = 60 treats.
Each treat costs $.1, so the total cost of the treats is 60 treats x $.1/treat = $6.
Therefore, John spends $6 on dog treats for a month."
train-47,5.173,131,25.32,7.229,12,Solve step by step: Janet bought some muffins at the bakery. Each muffin is 75 cents. Janet paid $20 and got $11 in change back. How many muffins did Janet buy?,"Let's calculate the total amount Janet spent on muffins. She paid $20 and got $11 in change back, so the amount spent on muffins is:

$20 - $11 = $9

Now, we know that each muffin costs 75 cents, which is $0.75. To find out how many muffins Janet bought, we divide the total amount spent by the cost of one muffin:

$9 / $0.75 = 12

Janet bought 12 muffins."
train-48,7.525,191,25.38,7.238,3,"Solve step by step: One necklace is worth $34. Bob decided to buy one for his wife. But, he also bought a book, which is $5 more expensive than the necklace. Before he went shopping, Bob set a limit and decided not to spend more than $70. How many dollars over the ""limit"" did Bob spend?","First, let's find out the cost of the book. Since the book is $5 more expensive than the necklace, we add $5 to the cost of the necklace:

Cost of the necklace = $34
Cost of the book = $34 + $5 = $39

Now, let's find out the total amount Bob spent on both the necklace and the book:

Total spent = Cost of the necklace + Cost of the book
Total spent = $34 + $39 = $73

Bob set a limit of $70, so to find out how many dollars over the limit he spent, we subtract the limit from the total amount spent:

Amount over the limit = Total spent - Limit
Amount over the limit = $73 - $70 = $3

Bob spent $3 over his limit."
train-49,10.094,257,25.46,7.254,370,"Solve step by step: CJ, KJ, and AJ collect stamps.  CJ has 5 more than twice the number of stamps that KJ has, and KJ has half as many as AJ.  If the three boys have 930 stamps all together, how many stamps does AJ have?","Let's denote the number of stamps KJ has as K. According to the problem, CJ has 5 more than twice the number of stamps that KJ has, so CJ has 2K + 5 stamps. KJ has half as many stamps as AJ, so AJ has 2K stamps.

The total number of stamps the three boys have is 930, so we can write the equation:

CJ + KJ + AJ = 930
(2K + 5) + K + (2K) = 930

Now, let's combine like terms:

5K + 5 = 930

Subtract 5 from both sides to isolate the variable term:

5K = 925

Now, divide both sides by 5 to solve for K:

K = 925 / 5
K = 185

Now that we know KJ has 185 stamps, we can find out how many stamps AJ has. Since AJ has twice as many stamps as KJ:"
train-50,10.148,257,25.32,7.253,8,"Solve step by step: If Billy and Jenny each order a $20 steak along with a $5 drink, how much will Billy have to pay in tips if he wants to cover 80% of a 20% tip for the two of them?","First, let's calculate the total cost of the meal for both Billy and Jenny.

Each steak costs $20, so for two steaks, the cost is:
2 steaks * $20/steak = $40

Each drink costs $5, so for two drinks, the cost is:
2 drinks * $5/drink = $10

Now, let's add the cost of the steaks and the drinks to get the total cost of the meal:
Total cost = Cost of steaks + Cost of drinks
Total cost = $40 + $10
Total cost = $50

Next, we need to calculate the total tip at 20% of the total cost:
Total tip = 20% of $50
Total tip = 0.20 * $50
Total tip = $10

Billy wants to cover 80% of the total tip, so we calculate 80% of the total tip:
Billy's tip = 80% of $10
Billy's tip = 0.80 * $"
train-51,10.037,257,25.60,7.258,23,"Solve step by step: Micah, Dean, and Jake are all training for a marathon organized by a local NGO to support children in their town who have cancer. Micah runs 2/3 times as fast as Dean. It takes Jake 1/3 times more time to finish the marathon than it takes Mica. If Dean takes 9 hours, what's the total time the three take to complete the marathon?","Let's solve this step by step:

1. Micah runs 2/3 times as fast as Dean.
   Since Dean takes 9 hours to complete the marathon, Micah's time will be:
   Micah's time = Dean's time / (2/3)
   Micah's time = 9 hours / (2/3)
   Micah's time = 9 hours * (3/2)
   Micah's time = 13.5 hours

2. Jake takes 1/3 times more time to finish the marathon than Micah.
   Jake's time = Micah's time + (1/3 * Micah's time)
   Jake's time = 13.5 hours + (1/3 * 13.5 hours)
   Jake's time = 13.5 hours + 4.5 hours
   Jake's time = 18 hours

3. Now, let's find the total time the three take to complete the marathon.
   Total time = Dean's time + Micah'"
train-52,10.118,257,25.40,7.254,14,"Solve step by step: Bart fills out surveys to earn money. He receives $0.2 for every question he answers in the survey. Each survey has 10 questions. On Monday he finished 3 surveys, and on Tuesday 4 surveys. How much money did he earn during these two days?","First, let's calculate how much Bart earns for one survey. Since he receives $0.2 for every question and there are 10 questions in each survey, we can calculate the earnings per survey as follows:

Earnings per survey = $0.2/question * 10 questions = $2.00 per survey

Now, let's calculate how much he earned on Monday. He finished 3 surveys, so:

Earnings on Monday = 3 surveys * $2.00 per survey = $6.00

Next, let's calculate how much he earned on Tuesday. He finished 4 surveys, so:

Earnings on Tuesday = 4 surveys * $2.00 per survey = $8.00

Finally, let's add the earnings from both days to find the total amount he earned during these two days:

Total earnings = Earnings on Monday + Earnings on Tuesday
Total earnings = $6.00 + $8.00 = $14.00

Bart earned a total of $"
train-53,6.812,158,23.20,7.229,12,Solve step by step: Bella is making bracelets for her 6 friends. She needs 8 beads per bracelet. She has 36 beads. How many more beads does she need to make all six bracelets?,"To find out how many more beads Bella needs, we first need to calculate the total number of beads required to make bracelets for all 6 friends.

Bella needs 8 beads per bracelet.

So, for 6 bracelets, she would need:
6 bracelets * 8 beads per bracelet = 48 beads

Bella currently has 36 beads.

Now, we subtract the number of beads she has from the total number of beads needed:
48 beads needed - 36 beads she has = 12 beads

Bella needs 12 more beads to make all six bracelets."
train-54,10.258,257,25.05,7.254,108,"Solve step by step: The bus driver drives an average of 2 hours each day, 5 days a week. From Monday to Wednesday he drove at an average speed of 12 kilometers per hour, and from Thursday to Friday at an average speed of 9 kilometers per hour. How many kilometers did the driver travel during these 5 days?","To calculate the total distance traveled by the bus driver during the 5 days, we need to calculate the distance traveled each day and then sum them up.

From Monday to Wednesday (3 days), the driver drives at an average speed of 12 kilometers per hour for 2 hours each day. The distance traveled each day is:
Distance = Speed × Time
Distance (Mon-Wed) = 12 km/h × 2 h/day = 24 km/day

Since there are 3 days from Monday to Wednesday, the total distance for these days is:
Total distance (Mon-Wed) = 24 km/day × 3 days = 72 km

From Thursday to Friday (2 days), the driver drives at an average speed of 9 kilometers per hour for 2 hours each day. The distance traveled each day is:
Distance (Thu-Fri) = 9 km/h × 2 h/day = 18 km/day

Since there are 2 days from Thursday to Friday, the total distance for these days is:
Total distance ("
train-55,4.626,137,29.62,7.231,12,"Solve step by step: Mary was working on a research paper and already had borrowed 5 books from the library.  3 books weren't helpful so she returned those and checked out 5 more books.  3 days later, she went back to the library and returned 2 of those books and checked out 7 more books.  How many books does Mary currently have checked out of the library?","Mary initially borrowed 5 books from the library.

She returned 3 books that weren't helpful, so she had:
5 - 3 = 2 books left.

Then she checked out 5 more books, so she had:
2 + 5 = 7 books.

Three days later, she returned 2 of those books, so she had:
7 - 2 = 5 books left.

Then she checked out 7 more books, so she had:
5 + 7 = 12 books.

Mary currently has 12 books checked out of the library."
train-56,4.460,99,22.20,7.185,22,Solve step by step: Abie had 20 bags of chips. She gave 4 bags to her friend and bought another 6 bags of chips in the store. How many bags of chips does Abie have in the end?,"Abie started with 20 bags of chips.
She gave 4 bags to her friend, so she has 20 - 4 = 16 bags of chips left.
Then, she bought 6 more bags of chips, so she now has 16 + 6 = 22 bags of chips.
Therefore, Abie has 22 bags of chips in the end."
train-57,3.554,97,27.29,7.188,32,Solve step by step: Charley has a bag that contains 51 white beads and 90 black beads. He reaches in the bag and pulls out 1/6 of the black beads and a third of the white beads. How many beads in total did Charley pull out?,"Charley pulls out 1/6 of the black beads, which is 1/6 * 90 = 15 black beads.
Charley also pulls out a third of the white beads, which is 1/3 * 51 = 17 white beads.
In total, Charley pulls out 15 black beads + 17 white beads = 32 beads."
train-58,9.406,240,25.51,7.25,65,"Solve step by step: Zack's number of marbles can be divided equally among three people, leaving Zack with 5. If Zack decided to give his three friends 20 marbles each and kept five, how many marbles did he initially have?","Let's denote the number of marbles Zack initially had as M.

According to the problem, when Zack divides his marbles equally among three people, he is left with 5 marbles. This means that the number of marbles he has after giving some away (but before giving away the 20 marbles to each friend) is a multiple of 3 plus 5.

Mathematically, we can express this as:
M - 3 * 20 = 3k + 5, where k is the number of marbles each friend gets before Zack decides to keep 5 for himself.

Since Zack decides to give his three friends 20 marbles each, we can substitute k with 20:
M - 3 * 20 = 3 * 20 + 5
M - 60 = 60 + 5
M - 60 = 65
M = 65 + 60
M = 125

So, Zack initially had 125 marbles."
train-59,6.672,185,27.73,7.239,4,"Solve step by step: Emily bought 9 packs of candy necklaces to give her classmates at school for Valentine’s Day. Each pack had 8 candy necklaces in it. Emily opened one pack at a time. After her classmates took as many as they wanted, there were 40 candy necklaces left. How many packs did Emily open for her classmates?","Let's calculate the total number of candy necklaces Emily started with:

9 packs * 8 necklaces per pack = 72 necklaces

After her classmates took some, there were 40 necklaces left. To find out how many necklaces were taken, we subtract the remaining necklaces from the total number:

72 necklaces - 40 necklaces left = 32 necklaces taken

Now, we need to find out how many packs were opened for the classmates to take the 32 necklaces. Since each pack contains 8 necklaces, we divide the number of necklaces taken by the number of necklaces per pack:

32 necklaces taken / 8 necklaces per pack = 4 packs

Emily opened 4 packs for her classmates."
train-60,9.706,254,26.17,7.253,36,Solve step by step: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"To find out how many students got a final grade of B and above, we first need to determine how many students got a final grade below B.

We know that 40% of the students got a final grade below B. To find out the number of students this represents, we calculate 40% of the total number of students in Grade 5.

Total number of students in Grade 5 = 60

40% of 60 students = (40/100) * 60
= 0.4 * 60
= 24 students

So, 24 students got a final grade below B.

Now, to find out how many students got a final grade of B and above, we subtract the number of students who got below B from the total number of students.

Number of students with a grade of B and above = Total number of students - Number of students with a grade below B
= 60 - 24
= 36 students

Therefore, 36 students in Mr. Sanchez's Grade 5 class got a final grade of B and above."
train-61,10.165,257,25.28,7.255,15,"Solve step by step: Abigail is trying a new recipe for a cold drink. It uses 1/4 of a cup of iced tea and 1 and 1/4 of a cup of lemonade to make one drink. If she fills a pitcher with 18 total cups of this drink, how many cups of lemonade are in the pitcher?","First, let's find out the total amount of liquid used for one drink. Abigail uses 1/4 cup of iced tea and 1 and 1/4 cups of lemonade for one drink.

1/4 cup (iced tea) + 1 and 1/4 cups (lemonade) = 1/4 + 5/4 = 6/4 = 1 and 1/2 cups for one drink.

Now, Abigail fills a pitcher with 18 total cups of this drink. To find out how many cups of lemonade are in the pitcher, we need to calculate the proportion of lemonade in one drink and then multiply that by the total number of cups in the pitcher.

The proportion of lemonade in one drink is 1 and 1/4 cups out of 1 and 1/2 cups. To find the proportion, we divide the amount of lemonade by the total amount of liquid in one drink:

1 and 1/4 cups (lemonade) / 1 and 1/2 cups (total drink) ="
train-62,9.698,257,26.50,7.254,280,"Solve step by step: Martin went to a store to buy a new television set. He decided to spend no more than $1,000 and the sales clerk offered him the TV for $100 less and an additional 20% off. How much lower was the price of the television than the amount Martin decided to spend?","Let's calculate the final price of the television step by step:

1. The sales clerk offered the TV for $100 less than the amount Martin decided to spend, which is $1,000. So the price after the first discount is:
$1,000 - $100 = $900

2. The sales clerk also offered an additional 20% off the already discounted price of $900. To find 20% of $900, we calculate:
20% of $900 = 0.20 * $900 = $180

3. Now, we subtract the additional discount from the discounted price to find the final price of the television:
$900 - $180 = $720

4. To find out how much lower the final price is than the amount Martin decided to spend, we subtract the final price from Martin's budget:
$1,000 - $720 = $280

The price of the television was $280 lower than the amount Martin decided to spend"
train-63,10.347,257,24.84,7.262,87,"Solve step by step: Jane, Kyla, and Anthony have summer jobs in a resort. Their task is to fold guests' towels. Jane can fold 3 towels in 5 minutes. Kyla can fold 5 towels in 10 minutes, and Anthony can fold 7 towels in 20 minutes. If they all fold towels together, how many towels can they fold in one hour?","First, let's find out how many towels each person can fold in one minute.

Jane can fold 3 towels in 5 minutes, so in one minute, she can fold:
3 towels / 5 minutes = 0.6 towels per minute

Kyla can fold 5 towels in 10 minutes, so in one minute, she can fold:
5 towels / 10 minutes = 0.5 towels per minute

Anthony can fold 7 towels in 20 minutes, so in one minute, he can fold:
7 towels / 20 minutes = 0.35 towels per minute

Now, let's add up the number of towels they can fold together in one minute:
Jane + Kyla + Anthony = 0.6 + 0.5 + 0.35 = 1.45 towels per minute

Since there are 60 minutes in an hour, we can calculate the total number of towels they can fold in one hour by"
train-64,9.616,257,26.73,7.274,15,"Solve step by step: 40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?","Let's break down the problem step by step:

1. The probability of getting bitten by a mosquito infected with malaria is 40%.
2. The probability of getting bitten by a mosquito infected with Zika virus is 20%.
3. The probability of getting infected with either virus after getting bitten by an infected mosquito is 50%.
4. Jack is taking a vaccine that reduces the chances of getting infected with malaria by 50%.

First, we need to calculate the probability of getting bitten by a mosquito infected with either malaria or Zika virus. Since these events are mutually exclusive (a mosquito cannot be infected with both at the same time), we can simply add the probabilities:

Probability of getting bitten by an infected mosquito = Probability of malaria + Probability of Zika
= 40% + 20%
= 60%

Now, let's calculate the probability of getting infected with either virus after getting bitten by an infected mosquito. Since Jack is"
train-65,7.893,209,26.48,7.25,28,"Solve step by step: Josh and Anna were both born on August 17th, but in different years. To consolidate celebrations they also got married on August 17 when Josh turned 22. If today they're celebrating 30 years of marriage and their combined age is exactly 5 times what Josh's age was when they married, how old was Anna when they got married?","Let's denote Josh's age when they got married as J and Anna's age as A.


1. We know that Josh turned 22 when they got married, so J = 22.

2. They are celebrating 30 years of marriage today, so Josh's current age is J + 30 = 22 + 30 = 52 years old.

3. Their combined age today is 5 times Josh's age when they got married, so 52 + A = 5 * J.

4. Substituting J = 22 into the equation, we get 52 + A = 5 * 22.

5. Solving for A, we have A = 5 * 22 - 52 = 110 - 52 = 58.


Anna was 58 years old when they got married."
train-66,9.512,257,27.02,7.254,32,"Solve step by step: Tom plays an online trading card game.  His deck has 19 rare cards, 11 uncommon, and 30 commons.  The rare cards cost $1, the uncommon are $.50, and the commons are $.25 each.  How much did his deck cost?","To find the total cost of Tom's deck, we need to calculate the cost of each type of card and then sum them up.

1. Rare cards:
There are 19 rare cards, each costing $1.
Total cost for rare cards = 19 cards * $1/card = $19

2. Uncommon cards:
There are 11 uncommon cards, each costing $0.50.
Total cost for uncommon cards = 11 cards * $0.50/card = $5.50

3. Common cards:
There are 30 common cards, each costing $0.25.
Total cost for common cards = 30 cards * $0.25/card = $7.50

Now, we add the cost of all types of cards to find the total cost of the deck:
Total cost of the deck = Cost of rare cards + Cost of uncommon cards + Cost of common cards
Total cost of the deck = $19 + $5.50 + $7.50
Total cost of the deck = $32

Tom's deck"
train-67,6.103,171,28.02,7.231,44,"Solve step by step: After Bella’s ballet performance, she received 2 dozen roses from her parents, and 2 roses from each of her 10 dancer friends.  How many roses did Bella receive?","Bella received 2 dozen roses from her parents. Since 1 dozen equals 12 roses, 2 dozen would be:

2 dozen x 12 roses/dozen = 24 roses

She also received 2 roses from each of her 10 dancer friends. So, the total number of roses from her friends would be:

10 friends x 2 roses/friend = 20 roses

To find the total number of roses Bella received, we add the roses from her parents to the roses from her friends:

24 roses (from parents) + 20 roses (from friends) = 44 roses

Bella received a total of 44 roses."
train-68,8.434,234,27.75,7.253,90,"Solve step by step: In a 5-day Fishing competition, Jackson was able to reel a total of 6 fishes per day, Jonah was able to reel 4 fishes per day and George was able to reel 8 fishes per day. How many fishes were they able to catch throughout the competition if they are on the same team?","To find out the total number of fishes caught by the team, we need to calculate the number of fishes each person caught and then add them together.

Jackson caught 6 fishes per day. Over 5 days, he caught:
6 fishes/day * 5 days = 30 fishes

Jonah caught 4 fishes per day. Over 5 days, he caught:
4 fishes/day * 5 days = 20 fishes

George caught 8 fishes per day. Over 5 days, he caught:
8 fishes/day * 5 days = 40 fishes

Now, we add the number of fishes caught by each person to get the total number caught by the team:
Jackson's fishes + Jonah's fishes + George's fishes = Total fishes
30 fishes + 20 fishes + 40 fishes = 90 fishes

Therefore, the team caught a total of 90 fishes throughout the competition."
train-69,8.447,231,27.35,7.248,260,Solve step by step: On Thursday Walmart sold 210 pounds of ground beef. On Friday they sold twice that amount. On Saturday they only sold 150 pounds.  What was the average amount of beef sold per day?,"To find the average amount of beef sold per day, we need to first find the total amount of beef sold over the three days and then divide that by the number of days.

On Thursday, Walmart sold 210 pounds of ground beef.
On Friday, they sold twice the amount sold on Thursday, which is 2 * 210 = 420 pounds.
On Saturday, they sold 150 pounds.

Now, let's add up the total amount of beef sold over the three days:
210 (Thursday) + 420 (Friday) + 150 (Saturday) = 780 pounds

There are 3 days in total (Thursday, Friday, and Saturday).

To find the average, we divide the total amount by the number of days:
780 pounds / 3 days = 260 pounds per day

So, the average amount of beef sold per day is 260 pounds."
train-70,9.529,250,26.24,7.255,40,"Solve step by step: Clayton plays basketball on a team. He has played three games so far. In the first game, he scored 10 points. In the second game, he scored 14 points. In the third game, he scored 6 points. In the fourth game, he scored the average of his points from the first three games.  How many total points did Clayton score during the first four games?","To find the average points Clayton scored in the first three games, we add up his points and divide by the number of games.

First game: 10 points
Second game: 14 points
Third game: 6 points

Total points from the first three games: 10 + 14 + 6 = 30 points

Now, we find the average by dividing the total points by the number of games (3):

Average points per game: 30 points / 3 games = 10 points per game

In the fourth game, Clayton scored the average of his points from the first three games, which is 10 points.

Now, we add the points from the fourth game to the total points from the first three games to find the total points scored during the first four games:

Total points from the first three games: 30 points
Points from the fourth game: 10 points

Total points from the first four games: 30 + 10 = 40 points

Clayton scored a total of 40 points during the first four games."
train-71,9.596,257,26.78,7.253,20,"Solve step by step: Chris has twelve marbles, and Ryan has twenty-eight marbles. If they put marbles together in a pile and then each takes away 1/4 of marbles from the pile, calculate the number of marbles remaining in the pile.","Step 1: Calculate the total number of marbles in the pile.
Chris has 12 marbles, and Ryan has 28 marbles.
Total marbles = Chris's marbles + Ryan's marbles
Total marbles = 12 + 28
Total marbles = 40

Step 2: Calculate the number of marbles each takes away.
Each takes away 1/4 of the total marbles.
Marbles taken by each = 1/4 * Total marbles
Marbles taken by each = 1/4 * 40
Marbles taken by each = 10

Step 3: Calculate the number of marbles remaining in the pile.
Since both Chris and Ryan take away the same number of marbles, we can subtract twice the number of marbles taken by each from the total.
Marbles remaining = Total marbles - (Marbles taken by Chris + Marbles taken by Ryan)
Marbles remaining = 40 - (10 + 10)
Marbles remaining = 40 - 20
Marbles remaining = 20

So,"
train-72,9.210,257,27.90,7.254,1500,Solve step by step: Tim decides to start selling necklaces he makes.  He uses 10 charms to make each necklace.  Each charm cost $15.  He sells the necklace for $200.  How much profit does he make if he sells 30?,"To calculate the profit Tim makes from selling 30 necklaces, we need to follow these steps:

1. Calculate the cost of charms for one necklace.
2. Calculate the total cost of charms for 30 necklaces.
3. Calculate the total revenue from selling 30 necklaces.
4. Subtract the total cost from the total revenue to find the profit.

Step 1: Cost of charms for one necklace
Each charm costs $15, and he uses 10 charms for each necklace.
Cost for one necklace = 10 charms * $15/charm = $150

Step 2: Total cost of charms for 30 necklaces
Total cost = Cost for one necklace * Number of necklaces
Total cost = $150 * 30 = $4500

Step 3: Total revenue from selling 30 necklaces
He sells each necklace for $200.
Total revenue = Selling price per necklace * Number of necklaces
Total revenue = $200"
train-73,6.843,180,26.30,7.231,1600,"Solve step by step: In a jar that has 50 ants, the number of ants in the jar doubles each hour. How many ants will be in the jar after 5 hours?","To solve this problem, we will calculate the number of ants in the jar after each hour, given that the number of ants doubles every hour.


- Initial number of ants: 50

- After 1 hour: 50 * 2 = 100 ants

- After 2 hours: 100 * 2 = 200 ants

- After 3 hours: 200 * 2 = 400 ants

- After 4 hours: 400 * 2 = 800 ants

- After 5 hours: 800 * 2 = 1600 ants


Therefore, after 5 hours, there will be 1600 ants in the jar."
train-74,9.579,257,26.83,7.252,900,"Solve step by step: The base of a hill located beside a river is 300m above the seabed. If this depth is a quarter of the vertical distance between the riverbed and the peak of the hill, how high is the hill?","Let's denote the height of the hill as H.

According to the problem, the depth of the base of the hill above the seabed is 300m, and this depth is a quarter of the vertical distance between the riverbed and the peak of the hill. This means that the vertical distance from the riverbed to the peak of the hill is four times the depth of the base above the seabed.

So, we can write the following equation:

Vertical distance from riverbed to peak = 4 * Depth of base above seabed

Let's denote the vertical distance from the riverbed to the peak as V. Then we have:

V = 4 * 300m
V = 1200m

Now, the vertical distance V includes the height of the hill (H) plus the depth of the base above the seabed (300m). Therefore, we can write:

V = H + 300m

We already calculated V to be 1200m, so we can substitute that value into the equation:

1200m = H + 30"
train-75,6.629,188,28.36,7.238,220,"Solve step by step: Don buys recyclable bottles in a small town. Shop A normally sells him 150 bottles, shop B sells him 180 bottles and Shop C sells him the rest. How many bottles does Don buy from Shop C if he is capable of buying only 550 bottles?","To find out how many bottles Don buys from Shop C, we need to subtract the number of bottles he buys from Shop A and Shop B from the total number of bottles he can buy.

Total bottles Don can buy = 550
Bottles from Shop A = 150
Bottles from Shop B = 180

Bottles from Shop C = Total bottles - (Bottles from Shop A + Bottles from Shop B)
Bottles from Shop C = 550 - (150 + 180)
Bottles from Shop C = 550 - 330
Bottles from Shop C = 220

Don buys 220 bottles from Shop C."
