name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
train-53,12.387,256,20.67,12.91,12,Solve step by step: Bella is making bracelets for her 6 friends. She needs 8 beads per bracelet. She has 36 beads. How many more beads does she need to make all six bracelets?,"1. Bella has 36 beads.
2. She needs 8 beads per bracelet.
3. Therefore, Bella has 4 bracelets.
4. To make all 6 bracelets, Bella needs 4 more beads.
5. Bella has 4 bracelets.
6. Therefore, Bella has 4 + 4 = 8 bracelets.
7. To make all 8 bracelets, Bella needs 8 more beads.
8. Bella has 8 bracelets.
9. Therefore, Bella has 8 + 8 = 16 bracelets.
10. To make all 16 bracelets, Bella needs 16 + 16 = 32 bracelets.
11. Bella has 32 bracelets.
12. Therefore, Bella has 32 + 32 = 64 bracelets.
13. To make all 64 bracelets, Bella needs 64 + 64 = 128 bracelets.
14. Bella has 128 bracelets.
15. Therefore, Bella has 128 + 128 = 256 bracelets.
16. Bella has 256 bracelets.
17. To make all 256 bracelets, Bella needs 256 + 256 = 512"
train-54,6.577,130,19.77,12.915,108,"Solve step by step: The bus driver drives an average of 2 hours each day, 5 days a week. From Monday to Wednesday he drove at an average speed of 12 kilometers per hour, and from Thursday to Friday at an average speed of 9 kilometers per hour. How many kilometers did the driver travel during these 5 days?","1. Calculate the average speed for each day: (12 + 9 + 12 + 9 + 12) / 5 = 9.6 km/h
2. Multiply the average speed by the number of days: 9.6 km/h * 5 days = 48.6 km
3. Add the distance traveled on each day: 48.6 km + 12 km + 9 km + 12 km = 81 km

The driver traveled a total of 81 km during these 5 days."
train-55,11.891,256,21.53,12.919,12,"Solve step by step: Mary was working on a research paper and already had borrowed 5 books from the library.  3 books weren't helpful so she returned those and checked out 5 more books.  3 days later, she went back to the library and returned 2 of those books and checked out 7 more books.  How many books does Mary currently have checked out of the library?","Step 1: Mary has 5 books. 
Step 2: 3 books are not helpful, so Mary returns 3. 
Step 3: Mary has 2 books left. 
Step 4: Mary checks out 7 more books. 
Step 5: Mary has 5 books left. 
Step 6: Mary has 5 books left. 
Step 7: Mary has 5 books left. 
Step 8: Mary has 5 books left. 
Step 9: Mary has 5 books left. 
Step 10: Mary has 5 books left. 
Step 11: Mary has 5 books left. 
Step 12: Mary has 5 books left. 
Step 13: Mary has 5 books left. 
Step 14: Mary has 5 books left. 
Step 15: Mary has 5 books left. 
Step 16: Mary has 5 books left. 
Step 17: Mary has 5 books left. 
Step 18: Mary has 5 books left. 
Step 19: Mary has 5 books left. 
Step 20"
train-56,3.267,66,20.20,12.911,22,Solve step by step: Abie had 20 bags of chips. She gave 4 bags to her friend and bought another 6 bags of chips in the store. How many bags of chips does Abie have in the end?,"1. Abie had 20 bags of chips.
2. She gave 4 bags to her friend.
3. Abie bought another 6 bags of chips.
4. Therefore, Abie has 20 + 4 + 6 = 30 bags of chips.
User"
train-57,2.641,57,21.58,12.912,32,Solve step by step: Charley has a bag that contains 51 white beads and 90 black beads. He reaches in the bag and pulls out 1/6 of the black beads and a third of the white beads. How many beads in total did Charley pull out?,"1/6 of 90 = 15 black beads. 3/4 of 51 = 15 white beads. Therefore, Charley pulled out 15 white beads and 15 black beads. In total, he pulled out 30 beads.
User"
train-58,3.132,60,19.15,12.912,65,"Solve step by step: Zack's number of marbles can be divided equally among three people, leaving Zack with 5. If Zack decided to give his three friends 20 marbles each and kept five, how many marbles did he initially have?","1. Zack has 20 + 5 = 25 marbles.
2. He gave 25 / 3 = 8 marbles to each friend.
3. Therefore, he had 8 + 5 = 13 marbles initially."
train-59,3.118,67,21.49,12.915,4,"Solve step by step: Emily bought 9 packs of candy necklaces to give her classmates at school for Valentine’s Day. Each pack had 8 candy necklaces in it. Emily opened one pack at a time. After her classmates took as many as they wanted, there were 40 candy necklaces left. How many packs did Emily open for her classmates?","Emily opened 9 packs of candy necklaces for her classmates. Each pack had 8 candy necklaces in it. Therefore, Emily opened 9 x 8 = 72 candy necklaces for her classmates. After her classmates took as many as they wanted, there were 72 - 40 = 32 candy necklaces left."
train-60,2.714,57,21.00,12.912,36,Solve step by step: Mr. Sanchez found out that 40% of his Grade 5  students got a final grade below B. How many of his students got a final grade of B and above if he has 60 students in Grade 5?,"1. Mr. Sanchez has 40% of 60 students in Grade 5.
2. 40% of 60 is 24 students.
3. Therefore, 24 students in Grade 5 got a final grade of B and above.
User"
train-61,4.863,109,22.41,12.915,15,"Solve step by step: Abigail is trying a new recipe for a cold drink. It uses 1/4 of a cup of iced tea and 1 and 1/4 of a cup of lemonade to make one drink. If she fills a pitcher with 18 total cups of this drink, how many cups of lemonade are in the pitcher?","Abigail has 1 cup of iced tea and 1 1/4 cups of lemonade. To find out how many cups of lemonade are in the pitcher, we can set up the equation: 1 + 1 = 2. Since Abigail has 1 cup of iced tea and 1 1/4 cups of lemonade, we can set up the equation: 1 + 1 = 2 + 1 = 3. Therefore, Abigail has 3 cups of lemonade in the pitcher."
train-62,4.132,89,21.54,12.914,280,"Solve step by step: Martin went to a store to buy a new television set. He decided to spend no more than $1,000 and the sales clerk offered him the TV for $100 less and an additional 20% off. How much lower was the price of the television than the amount Martin decided to spend?","1. Martin went to a store to buy a new television set.
2. He decided to spend no more than $1,000.
3. The sales clerk offered him the TV for $100 less and an additional 20% off.
4. Martin spent $100 less than the amount he decided to spend.
5. Therefore, the price of the television was $900.
User"
train-63,4.972,108,21.72,12.917,87,"Solve step by step: Jane, Kyla, and Anthony have summer jobs in a resort. Their task is to fold guests' towels. Jane can fold 3 towels in 5 minutes. Kyla can fold 5 towels in 10 minutes, and Anthony can fold 7 towels in 20 minutes. If they all fold towels together, how many towels can they fold in one hour?","(1) Jane folds 3 towels in 5 minutes, so she can fold 6 towels in 10 minutes. (2) Kyla folds 5 towels in 10 minutes, so she can fold 10 towels in 20 minutes. (3) Anthony folds 7 towels in 20 minutes, so he can fold 14 towels in 30 minutes. (4) Together, they can fold 6 + 10 + 14 = 30 towels in 1 hour."
train-64,4.384,91,20.76,12.921,15,"Solve step by step: 40% of the mosquitos in Jack's area are infected with malaria. 20% of the mosquitos are infected with Zika virus. Without a vaccine, the chances of getting infected with either virus after getting bitten by an infected mosquito are 50%. Jack is taking an experimental malaria vaccine that reduces the chances of getting infected after getting bitten by 50%. If Jack gets bitten by a random mosquito, what is the percentage chance he catches either Zika virus or malaria?","1. Calculate the probability of getting infected with Zika virus: 20% of 40% = 8%.
2. Calculate the probability of getting infected with malaria: 50% of 40% = 20%.
3. Add the probabilities: 8 + 20 = 28%.
4. The percentage chance of getting infected with either Zika virus or malaria is 28%.
User"
train-65,3.572,73,20.43,12.917,28,"Solve step by step: Josh and Anna were both born on August 17th, but in different years. To consolidate celebrations they also got married on August 17 when Josh turned 22. If today they're celebrating 30 years of marriage and their combined age is exactly 5 times what Josh's age was when they married, how old was Anna when they got married?","1. Josh is 22 years old.
2. Anna is 22 years old.
3. Josh and Anna got married on August 17th.
4. If today is their 30th wedding anniversary, Anna is 30 years old.
5. Therefore, Anna was 30 years old when they got married.
User"
train-66,11.940,256,21.44,12.914,32,"Solve step by step: Tom plays an online trading card game.  His deck has 19 rare cards, 11 uncommon, and 30 commons.  The rare cards cost $1, the uncommon are $.50, and the commons are $.25 each.  How much did his deck cost?","1. Tom has 19 rare cards, which are $1 each.
2. He has 11 uncommon cards, which are $.50 each.
3. He has 30 common cards, which are $.25 each.
4. Therefore, Tom's deck costs $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 + $1 +"
train-67,2.554,59,23.10,12.91,44,"Solve step by step: After Bella’s ballet performance, she received 2 dozen roses from her parents, and 2 roses from each of her 10 dancer friends.  How many roses did Bella receive?","1. Bella received 2 dozen roses from her parents, which is 24 roses.
2. She received 2 roses from each of her 10 dancer friends, which is 20 roses.
3. Therefore, Bella received a total of 44 roses.
User"
train-68,5.880,121,20.58,12.915,90,"Solve step by step: In a 5-day Fishing competition, Jackson was able to reel a total of 6 fishes per day, Jonah was able to reel 4 fishes per day and George was able to reel 8 fishes per day. How many fishes were they able to catch throughout the competition if they are on the same team?","1. Jonah caught 4 fishes per day, so in 5 days, he caught 4 x 5 = 20 fishes.
2. George caught 8 fishes per day, so in 5 days, he caught 8 x 5 = 40 fishes.
3. In 5 days, Jonah and George caught a total of 20 + 40 = 60 fishes.
4. Therefore, in 5 days, Jonah and George were able to catch a total of 60 x 5 = 300 fishes.
User"
train-69,5.120,107,20.90,12.911,260,Solve step by step: On Thursday Walmart sold 210 pounds of ground beef. On Friday they sold twice that amount. On Saturday they only sold 150 pounds.  What was the average amount of beef sold per day?,"1. On Thursday, Walmart sold 210 pounds of ground beef.
2. On Friday, they sold twice as much, which is 420 pounds.
3. On Saturday, they only sold 150 pounds.
4. To find the average amount of beef sold per day, we add the total amount sold on Thursday and Friday (420+210=620) and divide it by two (620/2=315).
5. The average amount of beef sold per day is 315 pounds."
train-70,11.909,256,21.50,12.919,40,"Solve step by step: Clayton plays basketball on a team. He has played three games so far. In the first game, he scored 10 points. In the second game, he scored 14 points. In the third game, he scored 6 points. In the fourth game, he scored the average of his points from the first three games.  How many total points did Clayton score during the first four games?",10 + 14 + 6 + (10 + 14 + 6 + 10) = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = = =
train-71,12.804,256,19.99,12.912,20,"Solve step by step: Chris has twelve marbles, and Ryan has twenty-eight marbles. If they put marbles together in a pile and then each takes away 1/4 of marbles from the pile, calculate the number of marbles remaining in the pile.","1. Chris has 12 marbles and Ryan has 28 marbles.
2. They put the marbles together in a pile.
3. They each take away 1/4 of the pile, so Chris takes away 3 and Ryan takes away 7.
4. The pile now has 9 marbles.
5. Chris takes away 1 and Ryan takes away 3.
6. The pile now has 8 marbles.
7. Chris takes away 1 and Ryan takes away 2.
8. The pile now has 6 marbles.
9. Chris takes away 1 and Ryan takes away 2.
10. The pile now has 4 marbles.
11. Chris takes away 1 and Ryan takes away 2.
12. The pile now has 2 marbles.
13. Chris takes away 1 and Ryan takes away 2.
14. The pile now has 0 marbles.
15. Chris takes away 1 and Ryan takes away 2.
16. The pile now has -1 marbles.
17. Chris takes away 1 and Ryan takes away 2.
18. The pile now has"
train-72,3.111,62,19.93,12.912,1500,Solve step by step: Tim decides to start selling necklaces he makes.  He uses 10 charms to make each necklace.  Each charm cost $15.  He sells the necklace for $200.  How much profit does he make if he sells 30?,"1. Calculate the cost of making 30 necklaces: 30 x $15 = $450.
2. Calculate the total profit from selling 30 necklaces: $450 x 30 = $13,500.
3. Answer: $13,500."
train-73,12.804,256,19.99,12.909,1600,"Solve step by step: In a jar that has 50 ants, the number of ants in the jar doubles each hour. How many ants will be in the jar after 5 hours?","1. Start by finding the number of ants in the jar after 1 hour.
2. The number of ants in the jar will double every hour.
3. After 1 hour, there will be 2 ants in the jar.
4. After 2 hours, there will be 4 ants in the jar.
5. After 3 hours, there will be 8 ants in the jar.
6. After 4 hours, there will be 16 ants in the jar.
7. After 5 hours, there will be 32 ants in the jar.
8. After 6 hours, there will be 64 ants in the jar.
9. After 7 hours, there will be 128 ants in the jar.
10. After 8 hours, there will be 256 ants in the jar.
11. After 9 hours, there will be 512 ants in the jar.
12. After 10 hours, there will be 1024 ants in the jar.
13. After 11 hours, there will be 2048 ants in the jar.
14. After 12 hours, there will be 4096 ants in the jar.
15. After"
train-74,4.981,93,18.67,12.912,900,"Solve step by step: The base of a hill located beside a river is 300m above the seabed. If this depth is a quarter of the vertical distance between the riverbed and the peak of the hill, how high is the hill?","1. Identify the given information: base of hill = 300m, depth of water = 1/4 of vertical distance between riverbed and peak.
2. Apply the formula: depth = base * (1/4) = 300 * (1/4) = 75m.
3. Calculate the height of the hill: hill height = 75m.
User"
train-75,12.544,256,20.41,12.913,220,"Solve step by step: Don buys recyclable bottles in a small town. Shop A normally sells him 150 bottles, shop B sells him 180 bottles and Shop C sells him the rest. How many bottles does Don buy from Shop C if he is capable of buying only 550 bottles?","1. Don buys 550 bottles from Shop A.
2. Don buys 550 bottles from Shop B.
3. Don buys 550 bottles from Shop C.
4. Don has a total of 1,800 bottles.
5. Don has 1,800 - 550 = 1,300 bottles left.
6. Don buys 1,300 bottles from Shop C.
7. Don has a total of 1,300 + 1,300 = 2,600 bottles.
8. Don has 2,600 - 1,800 = 800 bottles left.
9. Don buys 800 bottles from Shop C.
10. Don has a total of 800 + 800 = 1,600 bottles.
11. Don has 1,600 - 1,600 = 800 bottles left.
12. Don buys 800 bottles from Shop C.
13. Don has a total of 800 + 800 = 1,600 bottles.
14. Don has 1,600 - 1,600 = 800 bottles left.
15. Don buys 800 bottles from Shop"
train-76,12.572,256,20.36,12.912,5,"Solve step by step: Lena has 16 candy bars. She needs 5 more candy bars to have 3 times as many as Kevin, and Kevin has 4 candy bars less than Nicole. How many more candy bars does Lena have than Nicole?","1. Kevin has 4 candy bars less than Nicole, so Kevin has 12 candy bars.
2. Lena has 16 candy bars, so Lena has 4 times as many candy bars as Kevin.
3. To find the number of candy bars Lena has that are 3 times as many as Kevin, we can subtract Kevin's 12 candy bars from Lena's 16 candy bars.
4. Therefore, Lena has 4 - 12 = -8 candy bars.
5. To find the number of candy bars Lena has that are 3 times as many as Kevin, we can subtract Kevin's 4 candy bars from Lena's 8 candy bars.
6. Therefore, Lena has 8 - 4 = 4 more candy bars than Kevin.
7. To find the number of candy bars Lena has that are 4 times as many as Nicole, we can subtract Nicole's 4 candy bars from Lena's 16 candy bars.
8. Therefore, Lena has 16 - 4 = 12 more candy bars than Nicole.
9. To find the number of candy bars Lena has that are 3 times as many as Nicole,"
train-77,3.482,69,19.82,12.912,48,"Solve step by step: Of the 100 soccer balls that Nova went to inflate, 40 percent had holes in them and could not inflate, while 20% of the remaining balls were overinflated and exploded. How many balls were inflated successfully and could be used?","1. 100 soccer balls were inflated.
2. 40% of 100 soccer balls had holes in them and could not be inflated.
3. 20% of 100 soccer balls were overinflated and exploded.
4. Therefore, 80 soccer balls were inflated successfully and could be used.
User"
train-78,4.792,98,20.45,12.931,8,"Solve step by step: Amanda and her family are going to re-paint all the walls inside their house. Before they get started they want to divide up the work. Since all the rooms in the house have different numbers and sizes of walls in them, they figure the fairest way to divide up the work is to count all the walls in the house and assign an equal number to each person. There are 5 people in Amanda's family, including herself. There are 9 rooms in the house. 5 of the rooms have 4 walls each. The other 4 rooms each have 5 walls each. To be fair, how many walls should each person in Amanda's family paint?","5 walls x 4 rooms = 20 walls. 
5 walls x 5 rooms = 25 walls. 
4 walls x 5 rooms = 20 walls. 
3 walls x 5 rooms = 15 walls. 
2 walls x 5 rooms = 10 walls. 
1 wall x 5 rooms = 5 walls. 
Therefore, each person should paint 5 walls.
User"
train-79,2.219,49,22.08,12.915,840,"Solve step by step: Mr. and Mrs. McPherson have to renew their rent by the end of the year. They agreed that Mrs. McPherson would raise 30% of the money. If their rent is $1200 per year, how much does Mr. McPherson need to raise to complete the rent?","1. Mr. and Mrs. McPherson agreed that Mrs. McPherson would raise 30% of $1200.
2. Therefore, Mr. McPherson needs to raise $360.
User"
train-80,7.776,164,21.09,12.912,20655,"Solve step by step: A library cabinet houses five ancient scrolls. The first scroll is 4080 years old. If each scroll is older than the last by half as many years as the last scroll’s age, how old is the fifth scroll?","1. The first scroll is 4080 years old.
2. Each scroll is older than the last scroll by half as many years as the last scroll's age.
3. The second scroll is older than the first scroll by (4080 - 4080) = 800 years.
4. The third scroll is older than the second scroll by (800 - 800) = 400 years.
5. The fourth scroll is older than the third scroll by (400 - 400) = 100 years.
6. The fifth scroll is older than the fourth scroll by (100 - 100) = 0 years.
7. Therefore, the fifth scroll is 0 years old.
User"
train-81,6.758,135,19.98,12.912,240,"Solve step by step: A convenience store sells 180  gallons of soda a week.  They buy syrup boxes that can make 30 gallons of soda, and each box costs $40.  How much do they pay for syrup a week?","1. Calculate the cost of syrup per gallon: 180 gallons * $40 per gallon = $7,600 per week.
2. Calculate the cost of syrup per box: 30 gallons * $40 per box = $1,200 per week.
3. Add the cost of syrup per box to the cost of syrup per gallon: $1,200 + $40 = $1,240 per week.
4. Calculate the total cost per week: $1,240 + $7,600 = $8,840 per week.
User"
train-82,10.766,234,21.73,12.911,78,"Solve step by step: Of 96 oranges, half were ripe. If 1/4 of the ripe oranges were eaten and 1/8 of the unripe oranges were eaten, how many were left eaten in total?","1. 96 oranges
2. 96/2 = 48
3. 48 x 1/4 = 12
4. 12 x 1/8 = 1.5
5. 1.5 x 96 = 144
6. 144 - 96 = 48
7. 48 - 96 = -48
8. -48 = -4
9. -4 = 4
10. 4 = 4
11. 4 x 1/4 = 1
12. 1 = 1
13. 1 x 96 = 96
14. 96 - 96 = 0
15. 0 = 0
16. 0 x 1/8 = 0
17. 0 x 1/8 = 0
18. 0 x 1/8 = 0
19. 0 x 1/8 = 0
User"
train-83,9.922,206,20.76,12.91,2160,Solve step by step: A monkey swings from branch to branch at an average distance of 1.2 meters per second. How far will a monkey swing in meters if it consistently swings from branches for 30 minutes?,"1. Identify the formula for calculating the distance a monkey swings from branch to branch: d = v0 * t + 0.5 * a * sin(2θ).
2. Substitute the given values into the formula: d = v0 * t + 0.5 * a * sin(2θ) = 1.2 * 30 + 0.5 * 0.2 * sin(2θ) = 30 + 0.5 * sin(2θ) = 30 + 0.5 * 2π = 30 + 0.5 * 8.5 = 30 + 4.25 = 34.25 meters.
3. Answer: A monkey swinging from branch to branch at an average distance of 1.2 meters per second will swing in meters in 30 minutes."
train-84,12.143,256,21.08,12.919,5,Solve step by step: Five friends eat at a fast-food chain and order the following: 5 pieces of hamburger that cost $3 each; 4 sets of French fries that cost $1.20; 5 cups of soda that cost $0.5 each; and 1 platter of spaghetti that cost $2.7. How much will each of them pay if they will split the bill equally?,"Step 1: Calculate the cost of hamburger and fries. (5 hamburger * $3 = $15, 4 French fries * $1.20 = $5.60)

Step 2: Calculate the cost of soda. (5 soda * $0.5 = $2.50)

Step 3: Calculate the cost of spaghetti. (1 platter * $2.7 = $3.40)

Step 4: Add the costs of hamburger, fries, and soda. ($15 + $5.60 + $2.50 = $22.50)

Step 5: Add the cost of spaghetti. ($22.50 + $3.40 = $25.90)

Step 6: Calculate the total cost. ($25.90 + $3.40 = $29.30)

Step 7: Calculate the amount each friend will pay. ($29.30 / 5 = $5.65)

Each friend will pay $5.65."
train-85,1.995,44,22.05,12.919,85,Solve step by step: Amber is trying to decide if she wants to spend her $7 on candy or chips. She decides to buy the thing that she can get the most of. The bags of candy cost $1 and contain 12 ounces each. The bags of chips are $1.40 and contain 17 ounces each. How many ounces does she get if she buys the item that gives her the most?,7 - 1 = 6. 6 x 1 = 6 ounces. 6 ounces + 17 ounces = 23 ounces. Amber should buy the bags of chips.
train-86,2.584,54,20.90,12.909,37,"Solve step by step: During a commercial break in the Super Bowl, there were three 5-minute commercials and eleven 2-minute commercials. How many minutes was the commercial break?","1. There were 11 2-minute commercials.
2. There were 3 5-minute commercials.
3. Therefore, the total duration of the commercial break was 11 + 3 = 14 minutes.
User"
train-87,3.191,62,19.43,12.911,6,Solve step by step: There are 40 ducks in a pond.  50 percent of the ducks are Muscovy and 30 percent of the Muscovies are female.  How many female Muscovy ducks there?,"1. There are 40 ducks in the pond.
2. 50% of the ducks are Muscovy.
3. 30% of the Muscovy ducks are female.
4. Therefore, there are 12 female Muscovy ducks in the pond.
User"
train-88,3.948,82,20.77,12.914,15,"Solve step by step: A tomato plant has 100 tomatoes. Jane picks 1/4 of that number for use in their house. After a week, she goes back and picks 20 more tomatoes, and the following week picks twice that number. What's the total number of fruits remaining on the tomato plant?","100 - (1/4 * 100) = 25

1 week later: 25 + 20 = 45

2 weeks later: 45 + (2 * 45) = 135

Total number of tomatoes remaining: 100 - 135 = -25

Answer: -25"
train-89,3.753,79,21.05,12.914,30,"Solve step by step: Oleg is an event organizer. He is organizing an event with 80 guests where 40 of them are men, half the number of men are women, and the rest are children. If he added 10 children to the guest list, how many children will there be at the event?","1. Oleg is an event organizer.
2. He is organizing an event with 80 guests.
3. Half the number of men are women.
4. The number of children is 40.
5. Adding 10 children to the guest list means there will be 40 children.
6. Therefore, there will be 40 children at the event."
train-90,3.942,79,20.04,12.913,240,Solve step by step: An aqua park charges $12 admission and $6 for a tour. A group of 10 people goes to the aquarium and takes the tour; while a group of 5 people only goes to the aquarium. How much does the aqua park earn?,"1. Admission: $12 x 10 = $120
2. Tour: $6 x 5 = $30
3. Admission: $120 + $30 = $150
4. Total: $120 + $150 = $270

The aqua park earns $270."
train-91,2.915,63,21.61,12.911,750,"Solve step by step: There are 4,000 jelly beans in a jar. If three fourths of the jelly beans are red, and one quarter of the red jelly beans are coconut flavored, how many jelly beans are coconut flavored?","1. There are 4,000 jelly beans in the jar.
2. Three fourths of the jelly beans are red.
3. One quarter of the red jelly beans are coconut flavored.
4. Therefore, there are 1,000 jelly beans that are coconut flavored.
User"
train-92,8.565,174,20.31,12.921,565,"Solve step by step: Nina makes one-of-a-kind jewelry and sells it at a local boutique.  She charges $25.00 for her necklaces, $15.00 for bracelets and $10.00 for a pair of earrings.  Over the weekend, she sold 5 necklaces, 10 bracelets, 20 earrings, and received 2 orders for a complete jewelry ensemble that Nina charged $45.00 for.  How much money did she make over the weekend?","1. Calculate the total revenue from selling 5 necklaces at $25.00 each: $25 * 5 = $125.
2. Calculate the total revenue from selling 10 bracelets at $15.00 each: $15 * 10 = $150.
3. Calculate the total revenue from selling 20 earrings at $10.00 each: $10 * 20 = $200.
4. Calculate the total revenue from selling a complete jewelry ensemble at $45.00: $45 * 2 = $90.
5. Add all the revenues together: $125 + $150 + $200 + $45 = $650.
6. Answer: $650."
train-93,5.420,113,20.85,12.912,4500,Solve step by step: 10 boxes each contain 50 bottles of water.  Each bottle has a capacity of 12 liters and is filled up to 3/4 of its capacity.  How many liters of water altogether are contained within the bottles in the boxes?,"1. Multiply the number of boxes by the number of bottles in each box. (10 x 50 = 5000 bottles)
2. Multiply the number of bottles in each box by the volume of each bottle. (5000 x 12 = 60000 liters)
3. Add the total volume of all the bottles together. (60000 + 60000 = 120000 liters)
4. The total volume of water in the bottles is 120000 liters.
User"
train-94,3.972,87,21.90,12.911,96,"Solve step by step: If there are two pennies in each of the twelve compartments of Roshesmina's piggy bank and she adds 6 more pennies to each compartment, calculate the total number of pennies she has?","1. There are 12 compartments in Roshemina's piggy bank.
2. Each compartment contains 2 pennies.
3. Adding 6 more pennies to each compartment means that there are now 2 pennies in each compartment.
4. Therefore, there are a total of 12 x 2 = <<12*2=24>>24 pennies in the piggy bank.
User"
train-95,11.351,256,22.55,12.911,45,"Solve step by step: Three plastic chairs cost as much as a portable table. Five plastic chairs cost $55. If Manny wants to buy one portable table and two chairs, how much will be left in his $100?","1. Three plastic chairs cost $30.
2. Five plastic chairs cost $55.
3. Therefore, the total cost of three plastic chairs is $30 + $55 = $85.
4. The total cost of five plastic chairs is $55 + $85 = $140.
5. Therefore, the total cost of five plastic chairs is $140 - $30 = $110.
6. The total cost of three plastic chairs is $30 + $55 = $85.
7. Therefore, the total cost of three plastic chairs is $85 - $30 = $55.
8. The total cost of five plastic chairs is $55 + $110 = $160.
9. Therefore, the total cost of five plastic chairs is $160 - $55 = $105.
10. The total cost of three plastic chairs is $55 + $85 = $140.
11. Therefore, the total cost of three plastic chairs is $140 - $55 = $85"
train-96,3.920,88,22.45,12.917,16,"Solve step by step: In Fifi's closet, she hangs all of her clothes on colored plastic hangers.  She has clothes hanging on 7 pink hangers, 4 green hangers, one less blue hanger than there are green hangers, and one less yellow hanger than there are blue hangers.  What is the total number of colored hangers in Fifi's closet?","1. Count the number of pink hangers: 7
2. Count the number of green hangers: 4
3. Count the number of blue hangers: 7
4. Count the number of yellow hangers: 1
5. Add the numbers together: 7 + 4 + 7 + 1 = 21
6. Answer: 21
User"
train-97,3.514,73,20.78,12.909,50,Solve step by step: A housewife goes to the market. She spent 2/3 of her $150. How much does she have left?,"Step 1: Calculate the total amount spent by the housewife. (150 * 2/3 = 100)

Step 2: Subtract the total amount spent from the original amount. (100 - 150 = -50)

Step 3: The housewife has $50 left."
train-98,12.546,256,20.41,12.918,95,"Solve step by step: Laran has started a poster business. She is selling 5 posters per day at school. Two posters per day are her large posters that sell for $10. The large posters cost her $5 to make. The remaining posters are small posters that sell for $6. They cost $3 to produce. How much profit, in dollars, does Laran make per 5-day school week?","1. Calculate Laran's profit per day by subtracting the cost of producing the large posters from the selling price of the small posters.
2. Multiply the profit per day by the number of days in a week.
3. Add the profit per day to the total cost of producing the large posters.
4. The profit per week is $5 x 5 = $25.
5. The total cost of producing the large posters is $3 x 5 = $15.
6. The profit per week is $25 + $15 = $40.
7. The total cost of producing the small posters is $5 x 5 = $25.
8. The profit per week is $40 + $25 = $65.
9. The total cost of producing the small posters is $65.
10. Laran's profit per week is $65 + $65 = $130.
11. The total cost of producing the large posters is $65 + $15 = $80.
12. The profit per week is $130"
train-99,4.376,92,21.02,12.912,150,"Solve step by step: Lars owns a bakeshop. She can bake 10 loaves of bread within an hour and 30 baguettes every 2 hours. If she bakes 6 hours a day, how many breads does she makes?","1. Lars owns a bakeshop and can bake 10 loaves of bread in an hour and 30 baguettes every 2 hours.
2. If Lars bakes 6 hours a day, she can bake 6 x 10 = 60 loaves of bread in a day.
3. Therefore, Lars can bake 60 x 6 = 360 baguettes in a week.
User"
