name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
validation-68,4.935,91,18.44,0.624,positive,"Review: not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
Is the sentiment positive or negative?","The sentiment of the review is generally positive. The reviewer describes Tom Cruise as ""an actor who has made such a strong impression in his underwear,"" which suggests that they have had a positive experience with him. They also mention that he is now making a strong impression in other areas, such as movies and music, which further supports their positive opinion about his acting abilities. Overall, the review seems to be praising Cruise's performance and expressing enthusiasm for his work."
validation-69,2.717,47,17.30,0.619,negative,"Review: scores no points for originality , wit , or intelligence . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the originality, wit, and intelligence of the product being reviewed. They feel that it lacks these qualities, which they believe contribute to its overall quality as a product."
validation-70,1.719,33,19.19,0.619,positive,"Review: it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . 
Is the sentiment positive or negative?","The sentiment of this review is positive. The reviewer describes the novel as engaging, moving, and enjoyable, which suggests that they found it to be a good read."
validation-71,5.238,95,18.14,0.624,negative,"Review: velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the idea that ""velocity"" represents everything wrong with ""independent film,"" and they criticize it as a "" commodified, sold-out concept."" They also mention that the film has become a ""sold-out concept"" on the American filmmaking scene, which further emphasizes their negative opinion about the product. Overall, the reviewer feels that ""velocity"" is not a good representation of the true value of independent cinema."
validation-72,4.683,85,18.15,0.623,negative,"Review: the only excitement comes when the credits finally roll and you get to leave the theater . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer expresses excitement at the end of the show, which suggests that they were looking forward to the end and enjoying the experience. They also mention that the only excitement comes when the credits roll and they get to leave the theater, which further emphasizes their positive feelings about the overall performance. Overall, the language used in the review is enthusiastic and descriptive, indicating a strong positive sentiment."
validation-73,4.794,89,18.56,0.625,negative,"Review: with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with several aspects of the film, including the lack of a redeeming moment and the overall quality of the performances. They describe the film as ""n't a redeeming moment"" and criticize the performances of Cedric the Entertainer as ""perry's boss."" Overall, the reviewer feels that the film did not live up to their expectations and left them feeling unfulfilled."
validation-74,5.700,100,17.54,0.624,negative,"Review: an overemphatic , would-be wacky , ultimately tedious sex farce . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer uses phrases such as ""overemphatic,"" ""wacky,"" and ""endlessly tedious"" to describe the sex act, which they find to be ""farcical."" These phrases suggest that the reviewer found the experience to be uninteresting or unappetizing, and they express disappointment in the quality of the material. Overall, the language used in the review is critical and harsh, indicating a strong negative sentiment towards the product being reviewed."
validation-75,4.175,77,18.44,0.622,negative,"Review: less dizzying than just dizzy , the jaunt is practically over before it begins . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes the jaunt as ""basically over"" before it begins, which suggests that they had an enjoyable and fulfilling experience. They also mention that the experience was ""less dizzying than just dizzy,"" which further supports their positive opinion. Overall, the language used in the review is descriptive and enthusiastic, indicating a strong positive sentiment."
validation-76,2.046,37,18.08,0.621,negative,"Review: samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal 
Is the sentiment positive or negative?","The sentiment of ""blackboards"" is negative. The reviewer describes the film as having ""torpid and banal thoughts and reflections,"" which suggests that the film lacks depth or substance."
validation-77,3.837,69,17.98,0.621,negative,"Review: instead of hiding pinocchio from critics , miramax should have hidden it from everyone . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with Miramax's decision to hide Pinocchio from critics, stating that they would rather see it ""hidden"" from everyone. This suggests that the reviewer believes that the film has failed to live up to their expectations and is not worth watching for those who may be interested in it."
validation-78,2.651,47,17.73,0.62,negative,"Review: in all , this is a watchable movie that 's not quite the memorable experience it might have been . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer describes the movie as ""not quite the memorable experience"" and suggests that it could have been better. This indicates that they did not enjoy the movie and would not recommend it to others."
validation-79,4.200,76,18.10,0.621,negative,"Review: they should have called it gutterball . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the name ""gutterball,"" suggesting that it is not a suitable name for the sport being described. They also mention that the team should have called it something else, which further emphasizes their disappointment. Overall, the review suggests that the team's name was not appropriate and did not accurately represent the sport being described."
validation-80,2.701,51,18.88,0.62,negative,"Review: i 'll bet the video game is a lot more fun than the film . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer states that they ""will bet the video game is a lot more fun than the film,"" which suggests that they have a favorable opinion about the video game and believe it to be more enjoyable than the film."
validation-81,5.920,105,17.74,0.624,positive,"Review: it 's made with deftly unsettling genre flair . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes the film as ""deftly unsettling"" and ""made with deftly unsettling genre flair,"" which suggests that they found the film to be engaging and disturbing in some way. The use of the word ""utterly"" also indicates a strong positive sentiment, suggesting that the film was well-made and satisfying. Overall, the language used in the review is descriptive and evokes a sense of unease or discomfort, which is a common sentiment associated with horror films."
validation-82,3.635,62,17.05,0.623,negative,"Review: the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the x potion as giving ""unrealistic"" abilities, such as ""bubbles and buttercup supernatural powers,"" which do not allow for ""flimsy screenplays."" They also mention that these powers do not work, indicating dissatisfaction with the product."
validation-83,2.383,43,18.05,0.619,negative,"Review: ... nothing scary here except for some awful acting and lame special effects . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the film as ""awful"" with ""ad之下ing acting"" and ""lame special effects,"" which suggests that they had a negative experience watching it."
validation-84,3.414,64,18.75,0.622,positive,"Review: there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer states that ""this film is good enough"" and ""will likely be appreciated most by sailors and folks who know their way around a submarine."" These phrases suggest that they have a favorable opinion of the film, which is generally considered to be a good quality in the genre."
validation-85,1.912,31,16.21,0.618,positive,"Review: if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer expresses enjoyment of David Mamet's mind tricks, suggesting that they found them entertaining and enjoyable to watch."
validation-86,6.474,119,18.38,0.627,positive,"Review: true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . 
Is the sentiment positive or negative?","The sentiment of ""true tale of courage -- and complicity -- at Ausactory"" is generally positive. The book describes a harrowing story about the concentration camp in Germany during World War II, which is considered one of the most harrowing events in human history. The author uses vivid details and powerful storytelling to convey the emotions and experiences of those who were there, and the book's portrayal of the concentration camp as a place of extreme suffering and violence is widely respected by many. Overall, the book is a powerful and moving account of the human cost of war and the importance of remembering it."
validation-87,2.590,47,18.15,0.62,positive,"Review: zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer describes Zhang as ""amazing"" for his ability to get realistic performances from his main non-professional cast, which suggests that he has a good understanding and talent for creating compelling characters."
validation-88,2.026,30,14.81,0.618,negative,"Review: i am sorry that i was unable to get the full brunt of the comedy . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses disappointment and frustration with not being able to fully enjoy the humor, which suggests a negative experience."
validation-89,2.983,53,17.77,0.621,negative,"Review: it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the film, stating that it cannot be enjoyed and only has a ""dull"" quality. This suggests that they did not find the film engaging or enjoyable, which is a common complaint about movies."
validation-90,6.348,114,17.96,0.627,positive,"Review: miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes Miller as ""playing so free with emotions,"" which suggests that he is engaging in a way that is not controlled by any particular emotion, such as fear or anxiety. Additionally, the reviewer notes that children are "" hostages to fortune"" and that Miller makes them "" hostage to his swaggering affectation of seriousness,"" which implies that he is using his influence to control their emotions and make them feel more vulnerable. Overall, the language used in the review is positive and suggests that Miller is a skilled and effective speaker."
validation-91,4.461,79,17.71,0.623,negative,"Review: not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the lack of quality in the type of drama they are looking for, which is a form of kidnapping suspense. They also mention that they need more ""doomsday thrillers"" to keep them interested. Overall, the reviewer feels that the product being offered does not meet their expectations and is not worth investing time and resources into."
validation-92,4.405,78,17.71,0.623,negative,"Review: the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the director's portrayal of sex as war, describing it as ""strict sitcom."" They also mention that the film lacks any visual or auditory elements that could make it more engaging for viewers. Overall, the reviewer feels that the film fails to capture the essence of sex and war in a way that would be enjoyable for most audiences."
validation-93,4.440,81,18.24,0.625,negative,"Review: ( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses disappointment that the author has created a ""florid"" and ""overplotted"" novel, which fails to meet their expectations. They also mention the ""anne Rice Rock 'n' Roll vampire novel,"" which they find to be ""built-in silliness."" Overall, the reviewer feels that the book is not worth reading due to its flaws."
validation-94,1.774,31,17.47,0.619,positive,"Review: it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer expresses excitement about the anticipation they have for the sequel, indicating that they are looking forward to watching it."
validation-95,2.922,51,17.46,0.619,negative,"Review: rarely has so much money delivered so little entertainment . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the amount of money being delivered and the lack of entertainment value. They use phrases such as ""rarely"" and ""little entertainment,"" indicating that they have had a poor experience overall."
validation-96,6.928,130,18.77,0.629,positive,"Review: building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . 
Is the sentiment positive or negative?","The sentiment of this review is positive. The reviewer describes the film as ""building slowly and subtly,"" which suggests that it has a slow but steady progression, and that it is not rushed or急于 to achieve its goals. The reviewer also notes that the film has a ""breezy spontaneity"" and that it is ""realistically drawn characterizations,"" which suggests that the film is well-developed and engaging. Finally, the reviewer describes the film as ""a significant character study that is both moving and wise,"" which further emphasizes the positive sentiment. Overall, the review seems to be praising the film for its quality and depth of character development."
validation-97,4.724,87,18.42,0.625,negative,"Review: though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the movie ""Moonlight Mile,"" stating that it lacks depth, complexity, and emotional resonance. They also mention that the movie feels too predictable and self-conscious, which could be seen as a criticism of its own shortcomings. Overall, the reviewer believes that ""Moonlight Mile"" fails to live up to its potential and leaves viewers feeling unengaged and unfulfilled."
validation-98,3.837,69,17.98,0.622,negative,"Review: offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the film as ""sad"" and ""unrealistic,"" which suggests that they did not find it to be enjoyable. They also mention that the humor is few, and that the film lacks genuine romance. Overall, the reviewer feels that the film was lacking in both quality and entertainment value."
validation-99,4.728,86,18.19,0.624,positive,"Review: uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer uses sharp humor and insight into human nature to examine various topics, including class conflict, adolescent yearning, the roots of friendship, and sexual identity. They also mention that these topics are important issues that can be addressed through education and understanding. Overall, the review suggests that the author has a good grasp of the subject matter and provides valuable insights into the complexities of human relationships."
