name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
validation-49,17.374,59,3.40,9.029,"Speaking before a crowd of more than 11,000 students and locals at Liberty University in Lynchburg, Virginia, Donald Trump made no mention of Texas Senator Ted Cruz.","Summarize in one sentence:
It was practically the first time he'd stopped talking about his presidential rival in the week since their once chummy relationship soured amid a flurry of exchanged insults and questioned political credentials.
Despite a storm of tweets over the weekend blasting Mr Cruz and a round of insult-laden television interviews on Sunday, it's perhaps not surprising that Mr Trump held his tongue at the university founded by the late evangelical leader Jerry Falwell in 1971.
Both Mr Cruz and Mr Trump are battling for the sizeable religious conservative vote in Iowa - which holds its first-in-the-nation presidential caucuses in two weeks - and it's a crowd that Mr Cruz usually seems more comfortable with.
Last March, Texas Senator Ted Cruz launched his bid for the Republican presidential nomination at Liberty University, speaking intimately about his faith and his father, a firebrand evangelical pastor.
Mr Trump, on the other hand, doesn't quite have the same religious bona fides, despite his best attempts. Last September, he proudly held up his childhood Bible at the Values Voter Summit in Washington, DC. And at one point during his hour-long speech at Liberty, he tried to cite a biblical passage about faith and liberty.
Unfortunately for Mr Trump, he referenced ""Two Corinthians"" instead of ""Second Corinthians"".
The crowd laughed.
""I always think it's entertaining when people try to throw the Bible into their speeches,"" Josh Schumacher, a student in his third year at Liberty, said after the speech. ""I think it's sometimes just a ploy to get us to buy into what they're saying.""
Mr Trump did benefit from a glowing introduction from Liberty University President Jerry Falwell Jr, however, who praised the businessman as one of the ""greatest visionaries of our time"" and likened him to his famous father.
""Trump can't be bought,"" he said. ""He's not a puppet on a string like so many other candidates.""
That could be read as a tacit boost of Mr Trump over Mr Cruz, as Mr Trump has recently attacked the Texas senator for being in the thrall of his big-ticket campaign donors.
Once upon a time, Mr Cruz and Mr Trump had nothing but kind words for each other. Mr Cruz invited Mr Trump to join him in speaking at a rally in front of the US Capitol, protesting the US-Iran nuclear arms agreement.
And while other candidates criticised the businessman for his call to temporarily close the US border to all Muslims, Mr Cruz was more restrained.
Mr Cruz said he wouldn't engage in a ""cage match"" with Mr Trump, tweeting that the New Yorker was ""terrific"".
But as the Iowa caucuses approach, and Mr Cruz and Mr Trump are locked in a battle for first place according to polls, the sparks have flown.
For the past week, Mr Trump has questioned Mr Cruz's eligibility for the presidency, given that he was born of an American mother on Canadian soil.
Mr Cruz has returned fire, saying Mr Trump embraces the liberal values of his New York City home town. Their acrimony was one of the headlines of the Republican presidential debate last Thursday.
Since then Trump has attacked the senator as a hypocrite and a ""nasty man"".
""Nobody likes him anywhere once they get to know him,"" Mr Trump said on Sunday. ""He's got an edge that's not good. You can't make deals with people like that.""
Mr Cruz responded on Monday by comparing Mr Trump unfavourably to conservative patron saint Ronald Reagan and saying he is unqualified for the presidency.
David Barton, who chairs a group supporting Mr Cruz, went one step further.
""Donald Trump's about-face, negative attacks on Ted Cruz are proof he has neither the temperament nor judgement to lead our country,"" he said in a statement. ""It proves Trump is the ultimate opportunist.""
Dylan Engel, Liberty student, said that he supports both Mr Cruz and Mr Trump, and finds the growing rivalry between the two upsetting.
""I like how outspoken Trump is,"" he said. ""I believe today we need to fight political correctness. We're being torn apart from the inside.""
He added, however, that he's impressed that Mr Cruz hasn't backed down from Mr Trump's attacks.
""Ted Cruz stood his ground,"" he said.
It seems the Trump-Cruz battle is just warming up.","After their contentious relationship soured, President Donald Trump refrained from criticizing his presidential rival, Senator Ted Cruz, at Liberty University, where Cruz is more comfortable among religious conservatives, during a visit where Trump received a glowing introduction from Falwell Jr., who praised him as a ""greatest visionary."""
validation-50,16.453,57,3.46,8.831,Article 50 of the Lisbon Treaty was written with a deliberate lack of clarity - it does not say whether it can be revoked once it has been triggered.,"Summarize in one sentence:
The claim: Prime Minister Theresa May says there is no turning back from the triggering of Article 50, which starts the process of leaving the EU.
Reality Check verdict: The government is clear that it respects the result of the referendum, so it argues that any debate is theoretical. However, the question of whether Article 50 is irrevocable is the subject of legal dispute.
As a result, the UK government has been unable to make any definitive legal statements on the issue.
The Justice Secretary, Liz Truss, has said ""My understanding is that it is irrevocable,"" while the Brexit Secretary, David Davis, said in December 2016: ""Is it irrevocable? I don't know.""
In the recent UK Supreme Court case on Article 50, both sides assumed that it was irrevocable and the court judgement concluded: ""We are content to proceed on the basis that that is correct, without expressing any view of our own.""
So this is not an issue that has been formally tested in a UK court.
But European Council President Donald Tusk has said that he believes Article 50 can be reversed.
When asked if the UK could unilaterally withdraw its Article 50 notification during the next two years, he said, ""Formally, legally, yes.""
Lord Kerr - the former British ambassador to the EU, who helped draft Article 50 - agreed.
""You can change your mind while the process is going on,"" he said.
He acknowledged that this might annoy the rest of the EU, and be seen as a huge waste of time.
""They might try to extract a political price,"" Lord Kerr said, ""but legally they couldn't insist that you leave.""
The distinction between political and legal opinion on this issue is critical. The politics might become way too complicated if the UK tried to change its mind.
But who might have the final legal say on what could yet become a critical question?
Article 50 is a piece of European law, so the ultimate arbiter on this issue is the European Court of Justice.
There is an ongoing case in Dublin at the moment that is seeking to refer the question of irrevocability to the European Court to get a definitive answer.
One other point is worth bearing in mind: everyone is talking about a two-year period for negotiating under Article 50, at the end of which the UK would leave the EU.
But Article 50 does provide for that two-year period to be extended, if all 28 EU countries, including the UK, agreed.
No-one is advocating that, but it remains a legal possibility.
The argument that Article 50 cannot be reversed once it has been triggered has not been tested in court.
The rest of the EU has said it does not want the UK to leave, but - politically speaking - it would be very difficult to revoke notification of Article 50, and the current UK government says it has no intention of doing so.
Read more from Reality Check","The UK government's position on the irreversibility of Article 50, which initiates the Brexit process, is unclear, with legal experts and the European Council holding differing views, and the issue remaining unresolved despite legal disputes, leaving the possibility of revocation open but politically challenging."
validation-51,20.347,69,3.39,8.716,"Only 404 people have applied for loans for adult apprenticeships in the three months since September, official data suggests.","Summarize in one sentence:
This may suggest would-be adult apprentices are being put off by having to borrow to fund their courses, says an education charity.
Official targets are for 25,000 people this year to borrow about Â£4,000 for higher and advanced apprenticeships.
The government says numbers may pick up later in the year.
It points out that not all apprenticeships start at the beginning of the academic year.
Until this year apprentices have not had to contribute to the costs of their training - but from September 2013 some 25,000 over-24s on advanced or higher level apprenticeships have been expected to take out a loan to be paid back once they are earning.
A further 50,000 adults are expected to have their training costs paid by their employers.
Trainees under 24 still do not have to pay.
Figures published by the Department for Business, Innovation and Skills on Thursday show that in the first quarter of 2013-14 only 404 people had applied for the loans.
NIACE says a second set of official figures, published on Thursday show that by contrast some 197,000 people were enrolled on higher and advanced level apprenticeships in 2012-13.
NIACE is concerned that the low uptake of the loans may indicate that would-be trainees are being deterred by being required to part-fund their courses.
The charity's chief executive David Hughes said: ""We have continually voiced our concerns about the impact loans for apprenticeships would have.
""However as today's figures show, that impact has been even more severe than anyone first feared.""
He called on the government to take ""urgent action"", including writing off some loans and subsidising under-represented groups on higher and advanced level apprenticeships.
A spokeswoman for the Department of Business, Innovation and Skills said: ""Application numbers indicate that employers and learners are not engaging with loans in apprenticeships. We are keeping a close watch on the data and the implications for the apprenticeship programme.""","The low number of loan applications for higher and advanced apprenticeships, according to an education charity, could be deterring potential apprentices from pursuing courses due to the financial burden, with only 404 applicants in the first quarter of 2013-14, despite government targets and loans starting in September 2013."
validation-52,18.093,60,3.32,8.779,The AA has been criticised over the way it has handled a data breach involving 13 gigabytes of data.,"Summarize in one sentence:
The huge cache was viewable online for a few days in April, but the motoring organisation said that it contained no ""sensitive"" information.
However, a security researcher who analysed the leak said he found details like email addresses, names and parts of payment card numbers.
He said said it was a ""very serious incident"" the AA needed to address.
AA president Edmund King said it first learned about the problem with data used for its online shop on 22 April. Soon after discovery, the firm that runs the shop on the AA's behalf was told about the problem.
""They identified the vulnerability and the issue was resolved on 25 April,"" he said.
A server ""misconfiguration"" was blamed for giving access to two back-up files that contained information about orders for maps and other products from retailers and some customers.
The AA said it investigated, sampled the data and, because it was not sensitive and only accessed a few times, ended the investigation.
The motoring group has started an independent inquiry into the breach and also told the UK's Information Commissioner about it.
""We take any data issues incredibly seriously and would like to reassure our AA Shop customers that their payment details have not been compromised,"" said Mr King.
Security researcher Troy Hunt alerted the BBC to the existence of the leak last week.
At that time, the AA said it related to shop orders and contained no sensitive information.
Mr Hunt, who runs a website dedicated to data breaches called Have I Been Pwned, persisted with his investigation, obtained a copy of the back-ups and subjected them to a deeper analysis.
He found 117,000 unique email addresses in them as well as names, net addresses as well as credit card types, expiry dates and the final four digits of the card.
A separate analysis by researcher Scott Helme for the Motherboard website found the same data in the cache.
""I have confirmed with many Have I Been Pwned subscribers in the data and they have verified that it's accurate,"" said Mr Hunt. ""They're customers of the AA and they never received a notification about the data exposure.
""At no point does their statement acknowledge the severity of the exposed data nor that they failed to notify customers when learning of the exposure,"" he said.
He added that discussions with the Information Commissioner might take a ""decidedly different tone"" when it learned about the customer data in the cache.
Last week, the AA was forced to apologise after a mistake led to it issuing emails telling some members to update their passwords.","A data breach at the UK's AA motorist association exposed the personal information, including email addresses, names, and partial credit card numbers, of its online shop customers in two backup files due to a server misconfiguration, although the organization stated the data was not sensitive and no payment details were compromised."
validation-53,19.063,65,3.41,8.696,"An inmate found hanging in her prison cell days after giving birth, told a social worker ""if you take my baby I go too"", an inquest has heard.","Summarize in one sentence:
Michelle Barnes, 33, from Cumbria, was serving a two-year sentence for drug offences at Low Newton Prison, Durham, when she died in December.
The inquest heard that Ms Barnes had hoped to keep the baby with her.
However, Low Newton has no mother and baby unit, and she was unable to get a transfer to a prison which does.
Ms Barnes - who found out she was pregnant while serving her sentence - had a history of mental health problems and self harming, the inquest jury was told.
Cumbria County Council had begun care proceedings as it had ""concerns"" about her as a mother.
Her solicitor, Victoria Rowson, said: ""Her intention was to be a good mother to her child"".
However, an interim care order was made after the baby was born in hospital.
Social worker, Sara Driscoll, said:  ""It was not a decision taken lightly at all.
""We believed there was no safe decision for the child, other than removing the child from birth.
""There was one occasion during one of my visits that she said 'If you take the baby, I will go too'.
""I passed that on to her mental health worker.""
She agreed with Durham Coroner Andrew Tweddle's suggestion that this was something said ""in the heat of the moment"".
Earlier, Alan Richer, the most senior governor at Low Newton said the prison experienced 20 to 35 self-harm incidents a month, and it appeared to be a ""coping mechanism"" for some of the women prisoners.
He said there were around 200 babies born to inmates every year in the UK, and only five prisons which have mother and baby units, after one unit closed due to flooding.
The hearing, at Crook Civic Centre, continues.","Michelle Barnes, a prisoner serving a two-year sentence for drugs in Durham's Low Newton Prison, died in December after being denied a transfer to a facility with a mother and baby unit due to lack of availability, and concerns over her mental health and self-harming history, leading to an interim care order for her newborn baby."
validation-54,15.508,53,3.42,8.896,One of the UK's leading scientists says Michael Gove's attack on experts during the EU referendum risked undermining science and scientific evidence.,"Summarize in one sentence:
Nobel prize-winning geneticist Sir Paul Nurse told BBC Newsnight experts ""are being derided and pushed back"".
Mr Gove says he had economists mostly in mind when he said ""people in this country have had enough of experts"".
But he admitted some people may have felt ""licensed"" by his remarks to challenge all forms of expertise.
Mr Gove made the controversial remarks in an interview with Sky's Faisal Islam three weeks before last year's EU referendum.
Michael Gove was justice secretary at the time and a leading figure in the Vote Leave campaign.
Critics claimed Mr Gove was whipping up an anti-intellectual mood with parallels to Donald Trump's assault on media and other sources of information.
Mr Gove said his remarks were taken out of context because Mr Islam interrupted him before he was able to clarify that he was referring to ""organizations with acronyms who had got things wrong in the past"".
He told Newsnight he had failed to express himself more carefully because it was ""a high profile, high intensity, high tension, high nervousness, encounter"".
He insisted he did not regret using the word ""expert"" but added: ""One of the things that is occasionally irritating is that people assume that what I was saying was a blanket rejection of facts, evidence, rigour - when in fact what I was trying to do was to say look let's simply not take arguments at face value, just because someone works for a prestigious organisation.""
He conceded that some people may have felt encouraged by his comments to cast doubt on all forms of expertise. ""It may be that there are some people out there who think that that I'm giving them licence to operate in that way. Who's to say?""
He added: ""I would hope that people looking at my career would say whatever that phrase may have encouraged or licensed, actually the man uttering it was someone who believed in more knowledge and more critical thinking - not less.""
But Sir Paul, a former president of Britain's top scientific body, the Royal Society, said even if Mr Gove had meant to cast doubt primarily on economics, he had been ""irresponsible"" not to clarify his remarks.
He said the comment ""spilled over into all sorts of other areas where experts have an enormous contribution to make to the proper running of society"".
""The fact that experts have been derided in this way does have an effect in undermining science and scientific evidence.""
Sir Paul said the British public still has high levels of trust in scientists but we are living in a period where ""opinion is on the front foot"".
""Those who are expert, who have the knowledge, who have the intellectual ability to dissect these difficult problems, are being derided and pushed back,"" he said.
""My view about this is that it cannot last for very long, because opinion is not built on firm foundations and it rapidly falls apart. And I think we're seeing that already with, for example, Mr Trump.
""Science is built to last. Opinions are not built to last.""
Ian Katz was reporting for BBC Newsnight. Watch his full report on experts on the programme at 22:30 on BBC Two - are catch up afterwards on iPlayer.","Nobel Prize-winning geneticist Sir Paul Nurse says experts are being ""derided and pushed back"" following UK Justice Secretary Michael Gove's comment that people in the country had ""had enough of experts,"" sparking criticism for potentially encouraging skepticism towards all forms of expertise."
validation-55,37.163,128,3.44,9.102,Financial jobs in the US have finally rebounded but they're not growing where you might think.,"Summarize in one sentence:
The subway stops near Wall Street are still crammed in the mornings yet financial firms in New York - once the centre of the money universe - aren't expanding the way they used to.
Companies in far-flung states such as Arizona and Texas are seeing the rise in financial jobs instead.
The shift in part reflects population trends in the US, where states in the south and west - often dubbed Sun Belt states - are growing faster than their counterparts in the north.
It's also driven by growth in insurance, investment advice and consumer lending jobs, over the trading and securities roles historically based in New York.
Just as important, companies say, is that new technology and the rise of online banking means they can look more broadly when making location decisions.
""You don't need to go into a bank anymore. You don't need a brick-and-mortar building. You can do it from anywhere,"" says Gay Meyer, assistant vice president for regional human resources at the banking and insurance company USAA.
""That allows us as a company to think outside of, 'We have to be in New York or have to be in Chicago'.""
As the economic recovery takes hold and low interest rates persist, demand for home loans, credit cards and other products has picked up.
That's translated into jobs. The number of finance and insurance jobs in the US expanded by 1.8% over the 12 months that ended in March, finally rebounding to pre-financial crisis levels.
New York remains home to about 8% of those positions. But at the end of 2014, Texas overtook it as the state with the highest number of jobs in the sector.
Meyer is based in Arizona, a desert state on the border with Mexico that is better known for the Grand Canyon than banking. But over the 12 months to March, hiring for finance and insurance jobs grew faster than any other state in the country.
Its rise as a regional financial hub is fuelled by expansions from companies such as USAA, State Farm and Charles Schwab, which have been drawn to the area by affordability, booming population and a large pool of university graduates and potential recruits.
USAA, an insurance and banking firm that serves military and veteran families all over the world, hired nearly 600 people in Arizona last year, as demand for credit cards and mortgages boomed, Meyer said.
Forty minutes south, insurance giant State Farm hired about 2,000 people in 2016 and expects to bring on a similar number this year, in roles such as customer service, sales and IT, said Naomi Johnson, a State Farm public affairs specialist. She transferred to the Phoenix-area campus last June after working for the company for 16 years in her home state of New York.
Johnson, 39, said she's seen the way the job growth is boosting the local economy, spurring new food and shopping spots to open.
She regularly gets calls from builders, checking on hiring - the campus now holds about 6,600 and the firm is aiming for 10,000 - as they start new housing projects.
""I'm constantly sharing that information because they're preparing for this influx of people,"" she says.
New York leaders are aware their lead is slipping.
In 2015, the business association Partnership for New York City published a report titled At Risk: New York's Future as the World Financial Capital.
It called for ""public actions"", such as tax breaks and investment in transport and housing, to keep New York competitive with international rivals and the smaller US cities nipping at its heels.
Now banks are cheering signs of looser regulation under US President Donald Trump.
The tumult caused by the UK vote to leave the European Union last summer has also fuelled hopes that London's loss could be the Big Apple's gain.
""There are a lot of discussions with people saying Prague, Amsterdam may be the next financial centre in Europe, but meanwhile the US may get its own share as well,"" says Ahu Yildirmaz, co-head of the research institute at payrolls processor, ADP.
""Brexit may actually make New York more of a centre.""
But the momentum outside of New York is unlikely to stop. ADP announced its own expansion in Arizona last year with plans for 1,500 jobs.
Ascensus, a financial company headquartered in Pennsylvania that handles back-office operations for financial advisors, plans to open an office in Arizona this year with about 170 people and room for more.
Chief executive Bob Guillocheau said the industry is in a good position, as the country ages and relies more on private accounts to pay for retirement, college and health care.
For his firm, which provides record keeping and administrative services for the accounts, the opportunities to grow are ""sort of limitless"".
But it won't be happening in New York, he says.
""I grew up in New York. I know that New York has a tremendous amount to offer, but given the nature of our business... it's not that we need to be in New York City to do that.""","Financial firms in Arizona and Texas, traditionally overlooked as hubs for Wall Street activities, are experiencing growth due to factors like southern US population boom, increased demand for insurance and online banking, and lower costs, overtaking New York as the center of finance and insurance jobs, according to the report. These shifts reflect a move away from traditional trading and securities roles in New York, driven by technology and the rise of remote banking, as well as the expansion of industries like insurance and consumer lending. Despite efforts by New York to maintain its status as a global financial capital, the city's lead is being challenged by smaller US cities and potential competitors abroad."
validation-56,14.135,48,3.40,8.6,Plans have been lodged for a wind farm in the Scottish Borders less than a year after the Scottish government rejected a scheme for the same site.,"Summarize in one sentence:
Energy Minister Fergus Ewing refused permission for the 21-turbine Rowantree development near Oxton last May.
He said the decision was based on ""unacceptable environmental impacts"".
RWE Innogy UK has submitted scoping plans to Scottish Borders Council for a wind farm of up to 11 turbines in the same location.
The proposed development on land north-east and east of Burnhouse Mains farmhouse, between Stow and Fountainhall, will be known as Longmuir Rigg wind farm.
A letter lodged with the council states that RWE's new plans for the site take into account the Scottish government's concerns about the Rowantree development.
In the correspondence, project manager Christopher McPake states: ""It has sought to reduce or negate the identified significant environmental effects of cumulative noise as well as effects upon landscape character and visual receptors.""
It lays out plans to build between nine and 11 turbines, no more than 130m (426ft) high.","RWE Innogy UK has submitted plans for a smaller wind farm with up to 11 turbines at the Rowantree site in the Scottish Borders, addressing previous concerns raised by Energy Minister Fergus Ewing due to unacceptable environmental impacts."
validation-57,10.567,37,3.50,8.66,Sale Sharks forward TJ Ioane is happy with the challenge of adapting to the openside flanker position this season.,"Summarize in one sentence:
The Samoa international, 26, moved to the Sharks in January on an initial short-term deal before signing a two-year contract soon after.
Iaone predominantly played as a number eight or blindside flanker in New Zealand but has started two Premiership games this season at openside for Sale.
""It's a new role for me, I don't really play seven,"" he told BBC Sport.
""From where I'm from I usually play six or eight because sevens back home are a lot fitter than what I am.
""For myself I guess I could add another string to my bow saying I can cover seven now.""
Ioane, who played for the Highlanders in Super Rugby, was given some time off before the start of the season after he played twice in the Rugby World Cup for Samoa.
One of the biggest differences Ioane has noticed since his move to England is the preparations before the game.
""The boys love their tin here, they love their weights,"" he added
""I've come from a place where weights are part of the week, but it's not overly focused on, here the lads are a lot bigger than what the lads are like back home.
""I guess because of the fields and the conditions it becomes a forward-orientated game here so I'm about this same size as some of the academy boys.
""If it affected my game then I might have to get bigger, but I like playing at the weight I am - for me the bigger I get the harder it is for me to get around the pitch.""","Samoa rugby player, Sione Ioane, discusses adapting to playing at loosehead prop in the English Premiership, noting the different preparation and focus on fitness compared to his native country."
validation-58,13.823,49,3.54,9.131,Perhaps the playwright Samuel Beckett was a secret economist.,"Summarize in one sentence:
We are about to enjoy (!) the next act in the absurdist drama ""Waiting for the Fed"" (to raise interest rates again).
Truth be told, we can be fairly sure how this scene will play out.  Once again no increase in rates.  Perhaps Godot will turn up first.
The Fed is holding a policy making meeting and an interest rate rise is in theory at least on the agenda.
Janet Yellen, the Fed Chair, and her colleagues would like to get rates back to more normal levels. The Fed currently aims to keep its main policy rate (the rates banks offer to lend to each other overnight) within a range of 0.25% to 0.5%.
They raised it to that level in December last year, from practically zero where it had been since the depth of the financial crisis.
But nobody expects they will hike rates at this meeting, largely because of the very weak performance of the jobs market in May.
The number in employment rose by only 38,000, the fewest since September 2010. Because the US population is growing, the number of people with jobs has to rise by more than that just to keep pace. Employment growth in April was better, but still not all that strong.
It's true that the unemployment rate fell markedly in May, to 4.7% from 5%. But this was due to a decline in the number of people looking for work. They are counted as ""not in the labour force"" rather than unemployed, even if they would like to have a job.
In a recent speech, Ms Yellen described the May jobs report as disappointing and concerning. She did, however, manage to find one encouraging thing; a faster increase in average hourly earnings. After a long period in which the economic recovery has failed to have much of a favourable impact on pay it was, she said, ""a welcome indication that wage growth may finally be picking up"".
Inflation is another factor that encourages the Fed to feel it has no need to rush the next rate rise.  The latest figure for the inflation measure the Fed prefers was 1.1% in April, compared with its 2% target.
That it is so low reflects some transitory factors, including the strength of the dollar (which makes imported goods cheaper) and the decline in energy prices over the last two years. But in time, those factors cease to have a direct impact, so Ms Yellen expects inflation to move back towards 2%.
She also said that it's important not to attach too much significance to a single monthly jobs report. In short, a good report next month could bring interest rate rises a lot closer.
So while investors think the date of the next rate increase has gone further into the future as a result of the May jobs data, the Fed is always ready to change its plans if new figures change the picture.
Looking at the US economy from a longer term perspective, it is a remarkable state of affairs that we should have rates still so close to record lows in a recovery that has been underway for several years.
The US economy started to grow again in the second half of 2009. Since then it has expanded in 25 out of 27 quarters. The production of goods and services, GDP, is 10% higher than the pre-recession peak, and it's 15% up from the low it reached during the downturn.
There has, however, been a slowdown in the growth of productivity in the US, which pre-dates the recession.
The labour market has also gained strength despite May's disappointment. The unemployment rate is now 4.7%, compared to 10% in October 2009. The number of people with jobs has increased by 14 million from its low point in the aftermath of the financial crisis.
But the US has not managed to get back to pre-crisis levels for the percentage of the working age population with jobs.  The latest figure is just below 59%. In 2006 it was more than 63%.
Some of the decline is due to long term factors. The US population is ageing; many of the baby boomer generation are retiring.  More young people are taking post-secondary education.
The recession and its lingering after effects also had an impact. The Bureau of Labor Statistics in the US publishes figures on the number of people who want to work but haven't looked in the last four weeks, and for people working part-time who would like longer hours.
This group, plus those who are officially classified as unemployed, add up to what is sometimes called ""slack in the labour market""; people who want to work but aren't.
The numbers have declined markedly over the last few years, although one of the concerning things about the May report was a reversal on one aspect; there were more people wanting longer hours.
Nonetheless Ms Yellen said in her recent speech: ""I believe we are now close to eliminating the slack that has weighed on the labour market since the recession"".
The US economy has come a long way from the panic of late 2008. The Fed's interest rate policy has started the journey back to normality. But it will be very slow. And the US can't be considered immune to turbulence that might hit the global economy.","The US Federal Reserve is expected to keep interest rates unchanged at its meeting, due to weak job market growth and low inflation, with the possibility of a future hike depending on future data, as the economy continues its slow recovery from the financial crisis."
validation-59,18.880,65,3.44,9.039,"For many, Claudio Bravo's first five months in English football were neatly summed up by the caller to the BBC's 606 phone-in last weekend who dubbed the Manchester City goalkeeper a 'false no. 1'.","Summarize in one sentence:
The 33-year-old Chile international arrived with a reputation for fancy footwork but is now, to some, thought of as being a shot-stopper who does not stop shots - something Everton took full advantage of when they scored with every effort they had on target in Sunday's 4-0 win.
City's defence admittedly did not do much to help him at Goodison Park, but Bravo has now conceded a total of 23 goals from the 57 shots on target he has faced in the Premier League this season.
""It looks like people are playing City and thinking if they hit the target, they will score,"" MOTD2 pundit Phil Neville said in his analysis after watching Bravo's latest less than convincing performance.
""It is not even as if they are all going into the corners of the net - he is being beaten in the central areas of his goal too.""
Media playback is not supported on this device
Do the stats back up that belief Bravo should have done better? According to Tom Worville, a data scientist at football analysts Opta, the answer is a resounding yes.
Using an historical database built using information such as the build-up, distance, angle and placement of more than 250,000 shots, Opta can evaluate 'Expected Goals' - the quality of any chance a player has, and how likely it is to be saved.
Or, in Bravo's case, whether it should have been...
Based on the historic quality of those 57 shots on target against City, only 16 should have beaten Bravo, not 23.
The £15.4m summer signing from Barcelona has conceded 6.7 goals more than he should have done, putting him in the bottom five of the 23 Premier League keepers to have faced more than 100 shots in 2016-17.
It gets worse for Bravo when Opta focus on his current eight-game run that has seen him concede 14 goals from 22 shots on target.
""Of those 22 shots, we get an 'Expected Goals' figure of 7.33 - so he has conceded nearly double than expected in that time,"" added Worville. ""It's a huge deficit, and the figures are pretty damning.
""I'm hesitant to jump to the conclusion that Bravo is a poor goalkeeper - we know that he isn't - but he's having a terrible time at the moment.""
Most keepers are having a better time right now, including all of Bravo's counterparts at other top-six clubs.
It is a 12-goal swing from Bravo's figures to those of Burnley's Tom Heaton, the Premier League's top performer by Opta's calculations.
Heaton has saved almost five 'expected' goals this season - enough to give him the edge over the likes of Tottenham's Hugo Lloris and Arsenal's Petr Cech, who average around three apiece.
David de Gea has 'saved' one goal for Manchester United while Liverpool's Simon Mignolet has conceded one more than expected. All of them are doing much better than Bravo, though.
Few City fans thought that allowing Joe Hart to leave for a season in Serie A was a good idea back in August. It is possible only Pep Guardiola thinks that is the case now.
Over in Italy, Hart has had a positive effect to the Torino backline, despite conceding the same amount of goals and playing the same number of minutes as Bravo at City.
Bravo has delivered in one area for City, however, and it is the main reason they signed him in the first place.
His passing accuracy in his 18 Premier League games so far is 71.5%, ranked second only to Lloris. That might provide some solace to Guardiola, although even he would probably prefer it if his keeper started making some saves.
""Considering Joe Hart has conceded about one goal fewer than expected, it's easy to jump to the conclusion that with him between the sticks, City may have conceded fewer this season,"" Worville explained.
""Hart's playing behind a different defence though, which definitely has an impact on the quality of shots that he's facing.
""Additionally there's a lot more to goalkeeping than making stops, with the distribution side of things being one of the main reasons Bravo was bought back in the summer.
""Having Hart in the team may have lead to fewer goals conceded, but at the same time it may have impacted the style of play Pep wanted to implement.""","Data analysis suggests Manchester City goalkeeper Claudio Bravo has been outperformed by opponents in the Premier League this season, conceding 23 goals from 57 shots on target, according to Opta's Expected Goals model, highlighting a significant gap compared to top-performing keepers like Burnley's Tom Heaton."
validation-60,8.970,33,3.68,8.824,BBC Sport's football expert Mark Lawrenson is pitting his wits against a different guest each week this season.,"Summarize in one sentence:
Lawro's opponent for this weekend's Premier League fixtures is England cricket star Stuart Broad.
Media playback is not supported on this device
The Ashes hero is a Nottingham Forest fan who saw his team beaten 8-1 by Manchester United on his first trip to the City Ground in 1999.
""I remember the guy who was sat in front of us arrived late and left early to avoid the traffic, and he missed about five goals,"" Broad told BBC Sport.
""So it was a bit of a learning experience - now I always make sure I get to a game early and stay until the end.""
Make your predictions now, compare them to Lawro and other fans and try to take your team to the top of the leaderboard by playing the new BBC Sport Predictor game.
Our scoring system has changed this season and a correct result (picking a win, draw or defeat) is now worth 10 points. The exact score earns 40 points.
Last weekend, Lawro got five correct results from 10 Premier League games, including one perfect score.
His score of 80 points saw him beat ex-F1 driver Mark Webber, who picked five correct results with no perfect scores, for a total of 50.
We are keeping a record of the totals for Lawro and his guests (below), and showing a table of how the Premier League would look if all of Lawro's predictions were correct (at the bottom of the page).
All kick-offs 15:00 BST unless otherwise stated
Lawro's prediction: 1-1
Broad's prediction: It is time for Chelsea to bounce back. 2-0
Match report
Lawro's prediction: 1-2
Broad's prediction: 2-2
Match report
Lawro's prediction: 2-0
Broad's prediction: 3-1
Match report
Lawro's prediction: 2-0
Broad's prediction: 1-1
Match report
Lawro's prediction: 2-0
Broad's prediction: 1-0
Match report
Lawro's prediction: 1-1
Broad's prediction: 1-2
Match report
Lawro's prediction: 2-0
Broad's prediction: 3-0
Match report
Lawro's prediction: 2-0
Broad's prediction: 2-1
Match report
Lawro's prediction: 2-0
Broad's prediction: 3-1
Match report
Lawro's prediction: 2-1
Broad's prediction: 0-0
Match report
Lawro was speaking to BBC Sport's Chris Bevan.
Lawro's best score: 140 points (week three v Jack Whitehall & week four v Darren Campbell)
Lawro's worst score: 20 points (week one v Graeme Swann)","England cricketer Stuart Broad, a Nottingham Forest fan, makes his Premier League predictions against Lawro, with both predicting a 2-0 win for Chelsea."
validation-61,7.063,23,3.26,8.463,Politicians in the UK have said that plastic microbeads should be banned across the world.,"Summarize in one sentence:
24 August 2016 Last updated at 17:01 BST
These are little beads made of plastic that can be found in face scrubs and other cosmetics.
They can cause lots of harm to the environment and wildlife.
Jenny's been finding out more.","Plastic microbeads in cosmetics, commonly found in face scrubs, pose environmental harm and are being addressed."
