name,latency_s,tokens_generated,tokens_per_s,peak_mem_gb,reference,prompt,output
validation-68,18.748,93,4.96,0.601,positive,"Review: not since tom cruise in risky business has an actor made such a strong impression in his underwear . 
Is the sentiment positive or negative?","The sentiment of the review is generally positive. The reviewer describes Tom Cruise as ""an actor who has made such a strong impression in his underwear,"" which suggests that they have had a positive experience with him. Additionally, the use of the word ""impression"" implies that the reviewer found the performance to be particularly impressive and memorable. Overall, the language used in the review is positive and suggests that the reviewer had a highly enjoyable experience with Tom Cruise's underwear performance."
validation-69,16.019,78,4.87,0.599,negative,"Review: scores no points for originality , wit , or intelligence . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the originality, wit, and intelligence of the product being reviewed. They feel that it lacks these qualities and consider it to be ""no points for originality, wit, or intelligence."" This suggests that the reviewer did not find the product to be valuable or engaging, which is generally considered a negative aspect of a product."
validation-70,7.014,33,4.70,0.597,positive,"Review: it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . 
Is the sentiment positive or negative?","The sentiment of this review is positive. The reviewer describes the novel as engaging, moving, and enjoyable, which suggests that they found it to be a good read."
validation-71,22.971,90,3.92,0.601,negative,"Review: velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the idea that ""velocity"" represents everything wrong with ""independent film,"" and they criticize it as a "" commodified, sold-out concept."" They also mention that the film is ""sold out"" on the American filmmaking scene, which further emphasizes their disappointment with the product. Overall, the reviewer feels that ""velocity"" is not worth the investment and does not meet their expectations."
validation-72,14.141,76,5.37,0.599,negative,"Review: the only excitement comes when the credits finally roll and you get to leave the theater . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer expresses excitement at the end of the show, which suggests that they were looking forward to it. They also mention that the only excitement comes when the credits roll and they get to leave the theater, which further emphasizes their positive experience. Overall, the language used in the review is enthusiastic and descriptive, indicating a strong positive sentiment."
validation-73,12.697,70,5.51,0.6,negative,"Review: with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with several aspects of the film, including the lack of a redeeming moment and the overall quality of the performances. They also mention that Cedric the Entertainer's performance is not particularly memorable. Overall, the review suggests that the film did not live up to the reviewer's expectations."
validation-74,15.557,93,5.98,0.601,negative,"Review: an overemphatic , would-be wacky , ultimately tedious sex farce . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer uses phrases such as ""overemphatic,"" ""wacky,"" and ""endlessly tedious"" to describe the sex act, which they find to be ""farce."" Additionally, the reviewer describes it as ""finally tedious,"" suggesting that they found the experience uninteresting or unfulfilling. Overall, the language used in the review is critical and suggests that the sex act was not enjoyable for the reviewer."
validation-75,12.718,75,5.90,0.599,negative,"Review: less dizzying than just dizzy , the jaunt is practically over before it begins . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes the jaunt as ""basically over"" before it begins, which suggests that they had an enjoyable and fulfilling experience. They also mention feeling ""less dizzying,"" which could be seen as a positive aspect of the experience. Overall, the language used in the review is descriptive and enthusiastic, indicating a positive sentiment."
validation-76,6.236,37,5.93,0.598,negative,"Review: samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal 
Is the sentiment positive or negative?","The sentiment of ""blackboards"" is negative. The reviewer describes the film as having ""torpid and banal thoughts and reflections,"" which suggests that the film lacks depth or substance."
validation-77,10.338,61,5.90,0.598,negative,"Review: instead of hiding pinocchio from critics , miramax should have hidden it from everyone . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with Miramax's decision to hide Pinocchio from critics, stating that they would rather have it hidden from everyone. This suggests that the reviewer has a strong negative opinion about the film and believes that it should not be released to the public."
validation-78,7.222,47,6.51,0.597,negative,"Review: in all , this is a watchable movie that 's not quite the memorable experience it might have been . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer describes the movie as ""not quite the memorable experience"" and suggests that it could have been better. This indicates that they did not enjoy the movie and would not recommend it to others."
validation-79,9.990,68,6.81,0.598,negative,"Review: they should have called it gutterball . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the name ""gutterball"" and suggests that it should be called something else. They also mention that the team did not perform well, which further emphasizes their disappointment with the product. Overall, the review indicates a strong negative opinion about the team's performance at gutball."
validation-80,8.490,51,6.01,0.597,negative,"Review: i 'll bet the video game is a lot more fun than the film . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer states that they ""will bet the video game is a lot more fun than the film,"" which suggests that they have a favorable opinion about the video game and believe it to be more enjoyable than the film."
validation-81,17.722,103,5.81,0.601,positive,"Review: it 's made with deftly unsettling genre flair . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes the movie as ""deftly unsettling"" and ""made with deftly unsettling genre flair,"" which suggests that they found the film to be engaging and disturbing in some way. The use of the word ""frightening"" also indicates a strong sense of unease or discomfort, which could be seen as a positive aspect of the film's content. Overall, the language used in the review suggests that the reviewer had a positive experience watching the movie."
validation-82,14.159,84,5.93,0.602,negative,"Review: the x potion gives the quickly named blossom , bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes , which unfortunately do n't enable them to discern flimsy screenplays . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the x potion as giving ""unrealistic"" abilities, such as ""bubbles and buttercup supernatural powers,"" which they find ""unrealistic."" They also mention that these powers do not allow them to distinguish flimsy screenplays, indicating that they have had a negative experience with the product. Overall, the reviewer expresses disappointment and dissatisfaction with their purchase."
validation-83,6.233,40,6.42,0.596,negative,"Review: ... nothing scary here except for some awful acting and lame special effects . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the film as ""scary"" with some bad acting and ""lame special effects,"" which suggests that they had a negative experience watching it."
validation-84,10.295,70,6.80,0.6,positive,"Review: there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer states that ""this film is good enough"" and ""will likely be appreciated most by sailors and folks who know their way around a submarine."" These phrases suggest that they have had a positive experience with the film, which is generally considered to be a good movie for those interested in潜艇 or underwater exploration."
validation-85,5.109,34,6.66,0.595,positive,"Review: if you dig on david mamet 's mind tricks ... rent this movie and enjoy ! 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer expresses enjoyment of David Mamet's mind tricks, suggesting that they would recommend the movie to others who enjoy such techniques."
validation-86,15.221,105,6.90,0.603,positive,"Review: true tale of courage -- and complicity -- at auschwitz is a harrowing drama that tries to tell of the unspeakable . 
Is the sentiment positive or negative?","The sentiment of ""true tale of courage -- and complicity -- at Ausograd"" is generally positive. The book describes the experiences of individuals who were forced to flee their homes during World War II, including the bravery and resilience of those who survived. The book also touches on the complexities of war and the human cost of it, which can be seen as a positive aspect of the story. Overall, the book provides a powerful and thought-provoking account of the human experience during one of the most devastating events in history."
validation-87,7.133,43,6.03,0.596,positive,"Review: zhang ... has done an amazing job of getting realistic performances from his mainly nonprofessional cast . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer describes Zhang as ""amazing"" for getting ""realistic performances"" from his main professional cast, which suggests that they found the actor's work impressive and enjoyable."
validation-88,5.956,30,5.04,0.595,negative,"Review: i am sorry that i was unable to get the full brunt of the comedy . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses disappointment and frustration with not being able to fully enjoy the comedy, which suggests a negative experience."
validation-89,9.288,53,5.71,0.598,negative,"Review: it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is dull . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the film, stating that it cannot be enjoyed and only has a ""dull"" quality. This suggests that they did not find the film engaging or enjoyable, which is a common complaint about movies."
validation-90,21.556,123,5.71,0.605,positive,"Review: miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer describes Miller as ""playing so free with emotions,"" which suggests that he is engaging in a way that is not overly controlled or rehearsed. They also mention that children are "" hostages to fortune"" and that Miller's "" Swaggering affectation of seriousness"" makes them "" hostage to his swaggering affectation."" These phrases suggest that Miller is able to convey a sense of confidence, energy, and excitement without resorting to overly serious or manipulative tactics. Overall, the language used in the review is positive and suggests that Miller is an entertaining and engaging performer."
validation-91,9.241,49,5.30,0.598,negative,"Review: not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses dissatisfaction with the lack of quality in the type of drama they are looking for, which is a kidnapping suspense thriller. They suggest that there is a need for more such dramas to be produced."
validation-92,13.854,78,5.63,0.6,negative,"Review: the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the director's portrayal of sex as war, describing it as ""strict sitcom."" They also mention that the director ""knows how to apply textural gloss,"" which suggests that they found the film lacking in substance or depth. Overall, the reviewer feels that the film was not well-received and did not meet their expectations."
validation-93,14.677,82,5.59,0.602,negative,"Review: ( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . 
Is the sentiment positive or negative?","The sentiment of the review is negative. The reviewer expresses disappointment that the author has created a ""florid"" and ""overplotted"" novel, which fails to meet their expectations. They also mention the lack of ""anne Rice Rock 'n' Roll vampires,"" suggesting that they did not find the book engaging or interesting. Overall, the reviewer feels that the novel was not worth their time or money."
validation-94,5.377,31,5.76,0.596,positive,"Review: it seems like i have been waiting my whole life for this movie and now i ca n't wait for the sequel . 
Is the sentiment positive or negative?","The sentiment of the review is positive. The reviewer expresses excitement about the anticipation they have for the sequel, indicating that they are looking forward to watching it."
validation-95,19.652,103,5.24,0.601,negative,"Review: rarely has so much money delivered so little entertainment . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the amount of money being delivered and the lack of entertainment value. They use phrases like ""rarely"" and ""little entertainment,"" which suggest that they have had a poor experience overall. Additionally, the reviewer mentions that they have received ""so much money"" but ""not much entertainment,"" which further emphasizes their disappointment. Overall, the language used in the review suggests that the reviewer had a negative experience with the delivery and the content of the package."
validation-96,22.744,128,5.63,0.606,positive,"Review: building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . 
Is the sentiment positive or negative?","The sentiment of this review is positive. The reviewer describes the film as ""building slowly and subtly,"" which suggests that it has developed over time, but without giving away too much information about its beginning or progression. The reviewer also notes that the film has a ""breezy spontaneity"" and realistic characterizations, which suggests that it is engaging and well-developed. Finally, the reviewer describes the film as ""a significant character study that is both moving and wise,"" which further emphasizes the positive sentiment. Overall, the review seems to be praising the film for its depth and complexity, while also expressing appreciation for its simplicity and effectiveness."
validation-97,16.986,83,4.89,0.602,negative,"Review: though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer expresses dissatisfaction with the movie ""Moonlight Mile,"" stating that it lacks depth, complexity, and emotional resonance. They also mention that the movie feels too predictable and self-conscious, which could be seen as a criticism of its own shortcomings. Overall, the reviewer believes that ""Moonlight Mile"" fails to live up to their expectations and leaves them feeling unfulfilled."
validation-98,16.497,77,4.67,0.6,negative,"Review: offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm . 
Is the sentiment positive or negative?","The sentiment of this review is negative. The reviewer describes the film as ""sad"" and ""unrealistic,"" which suggests that they did not find it to be enjoyable or engaging. They also mention that the humor was minimal, which further contributes to their negative opinion. Overall, the review indicates that the film did not meet the reviewer's expectations and left them feeling unfulfilled."
validation-99,20.202,96,4.75,0.602,positive,"Review: uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . 
Is the sentiment positive or negative?","The sentiment of this review is generally positive. The reviewer uses sharp humor and insight into human nature to examine various topics, including class conflict, adolescent yearning, the roots of friendship, and sexual identity. They also mention that these topics are important issues that many people may be interested in, which suggests that they have a positive outlook on them. Overall, the review seems to be informative and engaging, with a focus on providing valuable insights into the complexities of human relationships and experiences."
